dataset,protein,cell,seed,pairs,comp,full,gain,published
GRWD1:HepG2,GRWD1,HepG2,1007,22065,0.696563780179166,0.776829501079074,0.08026572089990802,0.0797572655394761
GRWD1:K562,GRWD1,K562,1007,4373,0.7668884626569218,0.8187963381933993,0.051907875536477466,0.0482972739450746
GTF2F1:HepG2,GTF2F1,HepG2,1007,4155,0.8732251604130555,0.8868426105731428,0.013617450160087308,0.0105890647673584
HLTF:HepG2,HLTF,HepG2,1007,3641,0.6412441961272792,0.6638578863308797,0.02261369020360049,0.0243697228110265
HNRNPC:K562,HNRNPC,K562,1007,516,0.9478133826092183,0.9507353824890332,0.002921999879814896,0.0066514932996816
HNRNPL:K562,HNRNPL,K562,1007,5832,0.8725577310087104,0.8907141738217413,0.01815644281303097,0.0199610110674168
HNRNPM:HepG2,HNRNPM,HepG2,1007,13372,0.9377791336771584,0.9498516652142528,0.012072531537094422,0.0127465734137508
HNRNPUL1:HepG2,HNRNPUL1,HepG2,1007,461,0.8190296488347034,0.8183991229102064,-0.0006305259244969719,0.0047534858118478
IGF2BP1:K562,IGF2BP1,K562,1007,5706,0.6848516003655704,0.7170285145146407,0.03217691414907031,0.040803342027854
KHSRP:HepG2,KHSRP,HepG2,1007,5274,0.8704175749870322,0.8952450821993081,0.02482750721227589,0.0286301939853076
KHSRP:K562,KHSRP,K562,1007,23197,0.8971001621370913,0.9167198817573234,0.019619719620232123,0.0200397845047615
LARP4:HepG2,LARP4,HepG2,1007,5419,0.6507597794573037,0.6847408772473307,0.033981097790027004,0.0330452593355056
LARP4:K562,LARP4,K562,1007,430,0.7168848025959978,0.7144131963223362,-0.0024716062736616085,0.0023904813412654
LIN28B:K562,LIN28B,K562,1007,6916,0.7294219471131893,0.7646640918820609,0.03524214476887155,0.0333518248060422
LSM11:K562,LSM11,K562,1007,1307,0.7205986949209395,0.7527198903672709,0.03212119544633141,0.034320806133716
MATR3:HepG2,MATR3,HepG2,1007,6979,0.9233137153256589,0.9314294386650012,0.008115723339342296,0.0097963238506868
MATR3:K562,MATR3,K562,1007,4864,0.9547468275244547,0.9603433793931786,0.005596551868723876,0.0049633332566869
MBNL1:K562,MBNL1,K562,1007,1188,0.7796915564171457,0.8137803398746161,0.03408878345747035,0.0338192918809568
METTL1:K562,METTL1,K562,1007,481,0.7085074839752593,0.709691780377851,0.0011842964025916558,0.0115576955493794
MORC2:K562,MORC2,K562,1007,799,0.7886955064293446,0.7922183705852592,0.003522864155914629,0.0042962873286098
MTPAP:K562,MTPAP,K562,1007,1074,0.7272210258384223,0.7404454015514844,0.01322437571306212,0.0179140274965105
NCBP2:HepG2,NCBP2,HepG2,1007,3168,0.7852792046092236,0.8036111987934903,0.018331994184266676,0.0201699486414392
NKRF:HepG2,NKRF,HepG2,1007,3414,0.8756256758672121,0.8792876707063405,0.003661994839128435,0.0023717126169499
NOLC1:K562,NOLC1,K562,1007,1566,0.7845830703209484,0.7883627010107831,0.0037796306898346677,0.006180439008279
NONO:K562,NONO,K562,1007,11010,0.8134985947050035,0.8395667880161789,0.02606819331117538,0.0276902866754107
PCBP1:HepG2,PCBP1,HepG2,1007,923,0.8342760957779344,0.8323076218792881,-0.0019684738986462946,0.0025526017883275
PCBP2:HepG2,PCBP2,HepG2,1007,8568,0.9518266729349693,0.9593064758583172,0.0074798029233479335,0.0079321634062289
PHF6:K562,PHF6,K562,1007,665,0.8000248742156142,0.8055966985132003,0.00557182429758607,0.0081010818948916
PPIL4:K562,PPIL4,K562,1007,657,0.7322268787834559,0.7309225782985713,-0.001304300484884613,-0.003060300625456
PRPF4:HepG2,PRPF4,HepG2,1007,8665,0.8846266210144945,0.8912509851699254,0.006624364155430884,0.0057320510616081
PTBP1:HepG2,PTBP1,HepG2,1007,8348,0.9676776587628391,0.971151056842401,0.003473398079561929,0.0040398789765
PTBP1:K562,PTBP1,K562,1007,7783,0.9593481571277591,0.9630281847377888,0.0036800276100297236,0.0027122791429428
PUM1:K562,PUM1,K562,1007,2645,0.739621570820573,0.772434346646846,0.032812775826272955,0.0374862634841254
QKI:HepG2,QKI,HepG2,1007,9986,0.7971251881614833,0.9134215500338566,0.11629636187237335,0.1151148198021847
QKI:K562,QKI,K562,1007,2189,0.8576471793745921,0.9542834401251659,0.09663626075057374,0.0902765415599112
RBFOX2:K562,RBFOX2,K562,1007,3468,0.806455611961862,0.8380079727121189,0.031552360750256914,0.0358898345857923
RBM15:HepG2,RBM15,HepG2,1007,1488,0.6942935960804717,0.7220361457972021,0.027742549716730402,0.0307916066448069
RPS3:HepG2,RPS3,HepG2,1007,5644,0.6393369262266058,0.713943069564287,0.07460614333768123,0.0745863515087786
RPS3:K562,RPS3,K562,1007,2368,0.6925354672662528,0.7578315818457816,0.06529611457952877,0.0523710919911243
SAFB2:K562,SAFB2,K562,1007,3744,0.7962296654704506,0.8052833964542698,0.00905373098381923,0.0072621893034553
SLTM:K562,SLTM,K562,1007,3539,0.7417673697860381,0.7585379911934357,0.0167706214073976,0.0182788146311936
SMNDC1:K562,SMNDC1,K562,1007,2438,0.7227656042116851,0.7556821814300645,0.03291657721837937,0.024328082948866
SND1:K562,SND1,K562,1007,4129,0.6686946484473454,0.7537769139487422,0.08508226550139686,0.0815727945875278
SRSF1:HepG2,SRSF1,HepG2,1007,1786,0.8109189427787857,0.8572344438327717,0.046315501053985964,0.0391010246545262
SRSF1:K562,SRSF1,K562,1007,3860,0.7992729335015705,0.8621497892560875,0.06287685575451707,0.0683886796292908
STAU2:HepG2,STAU2,HepG2,1007,840,0.6972208049886621,0.6993523242630385,0.002131519274376381,0.0065094983666307
SUB1:HepG2,SUB1,HepG2,1007,3294,0.8223175547968764,0.8271545032844762,0.004836948487599746,0.0068445902358846
TAF15:HepG2,TAF15,HepG2,1007,768,0.9294026692708334,0.9317389594184027,0.0023362901475693088,0.0024549696180556
TIA1:HepG2,TIA1,HepG2,1007,1729,0.8508938627656474,0.8555114484614348,0.004617585695787407,0.0036792831837123
TIA1:K562,TIA1,K562,1007,5807,0.8299699397255422,0.841054612182366,0.011084672456823763,0.0087422969285712
TRA2A:HepG2,TRA2A,HepG2,1007,920,0.9318915406427222,0.9426134215500944,0.01072188090737225,0.0051736767485821
U2AF1:K562,U2AF1,K562,1007,1228,0.8233542265700432,0.8433842799393096,0.020030053369266443,0.0203748441680279
U2AF2:HepG2,U2AF2,HepG2,1007,10697,0.8023107356837652,0.8543124916862068,0.05200175600244161,0.0527913676519904
UCHL5:HepG2,UCHL5,HepG2,1007,2229,0.6837050092775581,0.7401041896240692,0.056399180346511146,0.0499997890448372
XPO5:HepG2,XPO5,HepG2,1007,4528,0.7106313464551935,0.7560849297344204,0.04545358327922688,0.0444448104229127
YBX3:HepG2,YBX3,HepG2,1007,2040,0.6556295655517109,0.6631468665897733,0.007517301038062363,-0.0073942291788544
YBX3:K562,YBX3,K562,1007,17978,0.6455859525024101,0.7432546510753102,0.09766869857290006,0.0998563962929834
YWHAG:K562,YWHAG,K562,1007,786,0.7184653186488744,0.7240642542198396,0.005598935570965136,0.0134401538215029
ZNF622:K562,ZNF622,K562,1007,14965,0.74964904969821,0.8153506773628945,0.06570162766468446,0.0662078429519174
ZNF800:HepG2,ZNF800,HepG2,1007,2936,0.6831644334355441,0.7448558577537884,0.06169142431824426,0.0515411893324622
ZNF800:K562,ZNF800,K562,1007,2425,0.773863832500797,0.823353980231693,0.049490147730895995,0.0400870463513353
