dataset,protein,cell,seed,pairs,comp,full,gain,published
G3BP1:HepG2,G3BP1,HepG2,6007,6482,0.5578077463416361,0.6849120356173948,0.12710428927575868,0.119416705754649
GARS:K562,GARS,K562,6007,566,0.6146037533244266,0.6656594538575833,0.05105570053315667,0.0461143228158673
GEMIN5:K562,GEMIN5,K562,6007,2640,0.6273459022038568,0.6636350723140496,0.03628917011019284,0.039915203168044
GRSF1:HepG2,GRSF1,HepG2,6007,1008,0.6216389912446459,0.6312614166036785,0.009622425359032571,0.0086333144368858
GRWD1:HepG2,GRWD1,HepG2,6007,22078,0.5694878941793969,0.7207810418030447,0.15129314762364776,0.1552207397893841
GRWD1:K562,GRWD1,K562,6007,4375,0.5837623379591835,0.7196803657142857,0.1359180277551022,0.1354184097959183
GTF2F1:HepG2,GTF2F1,HepG2,6007,4467,0.7435487032256898,0.7684016043027573,0.024852901077067502,0.0208455074596239
HLTF:HepG2,HLTF,HepG2,6007,3645,0.5375828361003385,0.5880000225801171,0.05041718647977855,0.065413093833558
HNRNPC:K562,HNRNPC,K562,6007,516,0.664702391683192,0.7162693047292832,0.05156691304609118,0.0514279490415238
HNRNPL:K562,HNRNPL,K562,6007,5838,0.7331156070592065,0.7758612959874355,0.04274568892822894,0.0482803703790581
HNRNPM:HepG2,HNRNPM,HepG2,6007,13422,0.6969213125651388,0.7652824852415834,0.06836117267644459,0.0679745795867126
HNRNPUL1:HepG2,HNRNPUL1,HepG2,6007,467,0.6147169274929042,0.616748208300281,0.0020312808073768007,0.0020450366593454
IGF2BP1:K562,IGF2BP1,K562,6007,5706,0.5629606102701002,0.633353825718164,0.07039321544806376,0.0644477824426209
KHSRP:HepG2,KHSRP,HepG2,6007,5289,0.6380965056204402,0.7348185092609544,0.0967220036405142,0.0911887709809573
KHSRP:K562,KHSRP,K562,6007,23187,0.6880543662911692,0.7566266801864959,0.0685723138953267,0.0696133583965924
LARP4:HepG2,LARP4,HepG2,6007,5429,0.5607073017235744,0.6222765314060599,0.06156922968248546,0.0641478377532284
LARP4:K562,LARP4,K562,6007,430,0.5882314764737696,0.5917090319091401,0.0034775554353705385,0.0095078420767983
LIN28B:K562,LIN28B,K562,6007,6916,0.5731897911683155,0.6701603451949713,0.09697055402665578,0.0979798982485353
LSM11:K562,LSM11,K562,6007,1339,0.6003404500254054,0.678772238152155,0.07843178812674967,0.0896536991869693
MATR3:HepG2,MATR3,HepG2,6007,6991,0.6483757106348454,0.7056991823539353,0.0573234717190898,0.0518766992263241
MATR3:K562,MATR3,K562,6007,4866,0.6893416391178361,0.7530683391758985,0.06372670005806247,0.0592879491114562
MBNL1:K562,MBNL1,K562,6007,1202,0.6352190331698971,0.7298138709472012,0.09459483777730404,0.0712996364904857
METTL1:K562,METTL1,K562,6007,481,0.6081664584783089,0.6759825554004348,0.06781609692212598,0.0759246372551987
MORC2:K562,MORC2,K562,6007,891,0.6480265934063165,0.647443382572451,-0.0005832108338654773,0.0010480160124753
MTPAP:K562,MTPAP,K562,6007,1083,0.5812135675242927,0.6335663477106529,0.05235278018636025,0.0533912416264453
NCBP2:HepG2,NCBP2,HepG2,6007,3226,0.6001851048267545,0.6646838170490924,0.06449871222233794,0.0641689365966003
NKRF:HepG2,NKRF,HepG2,6007,3774,0.7829684402442283,0.792286722334417,0.009318282090188701,0.0103544938044116
NOLC1:K562,NOLC1,K562,6007,1570,0.5892924662258103,0.6043149823522252,0.01502251612641492,0.0299801208973994
NONO:K562,NONO,K562,6007,11311,0.6621710013812002,0.7213725624160336,0.05920156103483343,0.0566100375405955
PCBP1:HepG2,PCBP1,HepG2,6007,940,0.6389146672702579,0.6438818469895881,0.004967179719330139,0.0060457220461748
PCBP2:HepG2,PCBP2,HepG2,6007,8453,0.8132683306077968,0.8461847808682743,0.032916450260477514,0.0316609772091074
PHF6:K562,PHF6,K562,6007,695,0.6125687076238291,0.6286486206718078,0.016079913047978733,0.0212307851560478
PPIL4:K562,PPIL4,K562,6007,659,0.5442858425765806,0.5699374368208603,0.025651594244279652,0.0314611967827281
PRPF4:HepG2,PRPF4,HepG2,6007,9086,0.7637356496963567,0.7780040931546134,0.01426844345825673,0.0161628080741856
PTBP1:HepG2,PTBP1,HepG2,6007,7867,0.8095002707155305,0.8564477840565654,0.04694751334103486,0.0438025486784156
PTBP1:K562,PTBP1,K562,6007,7510,0.8014365577365997,0.8405268962289074,0.0390903384923077,0.0380593889234008
PUM1:K562,PUM1,K562,6007,2658,0.5868930117690621,0.6894189411297779,0.1025259293607158,0.1112005666270911
QKI:HepG2,QKI,HepG2,6007,9990,0.6201328956584212,0.8692635277920564,0.24913063213363518,0.2473697821946068
QKI:K562,QKI,K562,6007,2189,0.6738829326665721,0.9153360556676818,0.24145312300110977,0.2376649224777485
RBFOX2:K562,RBFOX2,K562,6007,3519,0.6357917692942974,0.7213764502221972,0.08558468092789984,0.0843183042148251
RBM15:HepG2,RBM15,HepG2,6007,1500,0.5977133333333333,0.6504422222222223,0.052728888888888936,0.0421408888888887
RPS3:HepG2,RPS3,HepG2,6007,5658,0.553696683631044,0.6721078685497538,0.11841118491870983,0.1223227564932758
RPS3:K562,RPS3,K562,6007,2372,0.5623960255823278,0.687900790276668,0.12550476469434013,0.1264595519964508
SAFB2:K562,SAFB2,K562,6007,3744,0.5572320270837899,0.6093238497835852,0.05209182269979529,0.0406625672300753
SLTM:K562,SLTM,K562,6007,3631,0.6235369850231653,0.6550071711047825,0.03147018608161711,0.0340020454118278
SMNDC1:K562,SMNDC1,K562,6007,2465,0.5879782266127407,0.6575742340021971,0.06959600738945637,0.0784952828442
SND1:K562,SND1,K562,6007,4132,0.5587204417813321,0.6925194969679193,0.1337990551865872,0.1417393488265739
SRSF1:HepG2,SRSF1,HepG2,6007,1791,0.6066881338886255,0.7458653151607033,0.1391771812720778,0.1179618546856748
SRSF1:K562,SRSF1,K562,6007,3864,0.5976977590027819,0.7728923406161456,0.17519458161336376,0.1788301607662598
STAU2:HepG2,STAU2,HepG2,6007,846,0.6279599729501646,0.6358415907985849,0.007881617848420341,0.0126907929868279
SUB1:HepG2,SUB1,HepG2,6007,3297,0.6147570851673597,0.6422740353934316,0.027516950226071923,0.0348771582956685
TAF15:HepG2,TAF15,HepG2,6007,768,0.6336737738715278,0.647645738389757,0.01397196451822924,0.0302530924479166
TIA1:HepG2,TIA1,HepG2,6007,1729,0.5951584259398329,0.6409807050883426,0.04582227914850967,0.0450308268335115
TIA1:K562,TIA1,K562,6007,5883,0.6159025294910914,0.6688763080188326,0.05297377852774121,0.0463367642511899
TRA2A:HepG2,TRA2A,HepG2,6007,921,0.6875711030237869,0.7980703597208813,0.11049925669709437,0.1169337487813014
U2AF1:K562,U2AF1,K562,6007,1230,0.6245257452574526,0.7372238746777712,0.11269812942031854,0.1190118315817303
U2AF2:HepG2,U2AF2,HepG2,6007,10702,0.5995654921711339,0.7534550887272436,0.1538895965561098,0.1520729467166455
UCHL5:HepG2,UCHL5,HepG2,6007,2233,0.5560983328483367,0.6910738627464232,0.1349755298980866,0.1201334298914483
XPO5:HepG2,XPO5,HepG2,6007,4608,0.6374504654495805,0.6756423196674864,0.03819185421790594,0.0398719417737774
YBX3:HepG2,YBX3,HepG2,6007,2042,0.5805323754533829,0.6133704449460449,0.03283806949266199,0.0329236858488874
YBX3:K562,YBX3,K562,6007,17979,0.553403967123444,0.7036244499561247,0.15022048283268075,0.1528321750783023
YWHAG:K562,YWHAG,K562,6007,798,0.5904721075872639,0.6131918141217706,0.022719706534506723,0.0151412365500217
ZNF622:K562,ZNF622,K562,6007,14969,0.5730742994403455,0.7310800885082115,0.158005789067866,0.1608760628290428
ZNF800:HepG2,ZNF800,HepG2,6007,2938,0.5669772298943309,0.6889779287021405,0.12200069880780962,0.1198126379485078
ZNF800:K562,ZNF800,K562,6007,2436,0.5980899196777404,0.7364437649812204,0.13835384530348005,0.1499385921629848
