dataset,protein,cell,seed,pairs,comp,full,gain,published
GEMIN5:K562,GEMIN5,K562,8007,2640,0.6274351469237832,0.6712883092286502,0.04385316230486702,0.039915203168044
GRSF1:HepG2,GRSF1,HepG2,8007,1008,0.6104054469009825,0.6355820105820107,0.025176563681028163,0.0086333144368858
GRWD1:HepG2,GRWD1,HepG2,8007,22078,0.571238130830992,0.7222906037846645,0.15105247295367252,0.1552207397893841
GRWD1:K562,GRWD1,K562,8007,4375,0.5892774138775511,0.730035252244898,0.1407578383673469,0.1354184097959183
GTF2F1:HepG2,GTF2F1,HepG2,8007,4467,0.7462721550455147,0.7700907317793362,0.023818576733821484,0.0208455074596239
HLTF:HepG2,HLTF,HepG2,8007,3645,0.5477203301965788,0.6032435585511845,0.05552322835460566,0.065413093833558
HNRNPC:K562,HNRNPC,K562,8007,516,0.6638197824649961,0.6994771948801154,0.03565741241511933,0.0514279490415238
HNRNPL:K562,HNRNPL,K562,8007,5839,0.7327586345964725,0.777102023554287,0.044343388957814533,0.0482803703790581
HNRNPM:HepG2,HNRNPM,HepG2,8007,13418,0.6983889612778799,0.7631233684289291,0.06473440715104928,0.0679745795867126
HNRNPUL1:HepG2,HNRNPUL1,HepG2,8007,467,0.5803364681391542,0.5818037590158146,0.001467290876660421,0.0020450366593454
IGF2BP1:K562,IGF2BP1,K562,8007,5706,0.5633450267697133,0.6361827699586061,0.0728377431888928,0.0644477824426209
KHSRP:HepG2,KHSRP,HepG2,8007,5289,0.6431146797716312,0.7315009433385236,0.08838626356689239,0.0911887709809573
KHSRP:K562,KHSRP,K562,8007,23188,0.6875511490644204,0.7542064442301193,0.0666552951656989,0.0696133583965924
LARP4:HepG2,LARP4,HepG2,8007,5429,0.5678311297728058,0.6195245165058976,0.05169338673309176,0.0641478377532284
LARP4:K562,LARP4,K562,8007,430,0.5777176852352623,0.5826284478096267,0.004910762574364402,0.0095078420767983
LIN28B:K562,LIN28B,K562,8007,6916,0.5675996783345113,0.6691964317074665,0.10159675337295515,0.0979798982485353
LSM11:K562,LSM11,K562,8007,1339,0.6169591409772098,0.7055369422300257,0.08857780125281589,0.0896536991869693
MATR3:HepG2,MATR3,HepG2,8007,6991,0.6458989581819451,0.7063302735042732,0.06043131532232815,0.0518766992263241
MATR3:K562,MATR3,K562,8007,4864,0.6827997012151577,0.7439209153447456,0.06112121412958793,0.0592879491114562
MBNL1:K562,MBNL1,K562,8007,1202,0.6276401504979222,0.71357429796706,0.08593414746913774,0.0712996364904857
METTL1:K562,METTL1,K562,8007,481,0.610483184287758,0.6740159318121897,0.06353274752443161,0.0759246372551987
MORC2:K562,MORC2,K562,8007,891,0.6437413163937667,0.649141370054202,0.005400053660435278,0.0010480160124753
MTPAP:K562,MTPAP,K562,8007,1083,0.5872678488757249,0.628464415643765,0.041196566768040066,0.0533912416264453
NCBP2:HepG2,NCBP2,HepG2,8007,3226,0.5963108177551504,0.6605498028456793,0.06423898509052894,0.0641689365966003
NKRF:HepG2,NKRF,HepG2,8007,3769,0.7867597310620968,0.7967853826453266,0.010025651583229767,0.0103544938044116
NOLC1:K562,NOLC1,K562,8007,1570,0.5866810012576575,0.6065195342610248,0.019838533003367242,0.0299801208973994
NONO:K562,NONO,K562,8007,11289,0.6593282263164452,0.7186264043411723,0.059298178024727144,0.0566100375405955
PCBP1:HepG2,PCBP1,HepG2,8007,940,0.6319114984155728,0.6409053870529652,0.008993888637392367,0.0060457220461748
PCBP2:HepG2,PCBP2,HepG2,8007,8450,0.8160123805188894,0.8488571128461889,0.032844732327299564,0.0316609772091074
PHF6:K562,PHF6,K562,8007,695,0.6014222866311266,0.6389048185911702,0.037482531960043586,0.0212307851560478
PPIL4:K562,PPIL4,K562,8007,659,0.5305896412691322,0.5669347726472032,0.03634513137807094,0.0314611967827281
PRPF4:HepG2,PRPF4,HepG2,8007,9086,0.7649992618289906,0.7782344960225253,0.013235234193534673,0.0161628080741856
PTBP1:HepG2,PTBP1,HepG2,8007,7884,0.8122664962349809,0.8593005801267027,0.04703408389172181,0.0438025486784156
PTBP1:K562,PTBP1,K562,8007,7517,0.7983136233494885,0.8377189080477051,0.03940528469821658,0.0380593889234008
PUM1:K562,PUM1,K562,8007,2658,0.5799386946628462,0.6894788140463278,0.10954011938348163,0.1112005666270911
QKI:HepG2,QKI,HepG2,8007,9990,0.6164006348691033,0.8702280759237717,0.25382744105466837,0.2473697821946068
QKI:K562,QKI,K562,8007,2189,0.6741709294009397,0.9197845617472302,0.24561363234629052,0.2376649224777485
RBFOX2:K562,RBFOX2,K562,8007,3519,0.6313030848410218,0.7179466059335589,0.08664352109253703,0.0843183042148251
RBM15:HepG2,RBM15,HepG2,8007,1500,0.6080297777777778,0.6587582222222222,0.050728444444444465,0.0421408888888887
RPS3:HepG2,RPS3,HepG2,8007,5658,0.5550647231540322,0.674182996613497,0.1191182734594648,0.1223227564932758
RPS3:K562,RPS3,K562,8007,2372,0.5609187001811465,0.6857121732181807,0.12479347303703414,0.1264595519964508
SAFB2:K562,SAFB2,K562,8007,3744,0.5569792009094894,0.5993857979034262,0.042406596993936785,0.0406625672300753
SLTM:K562,SLTM,K562,8007,3638,0.6224388071547023,0.6560453444657985,0.033606537311096196,0.0340020454118278
SMNDC1:K562,SMNDC1,K562,8007,2465,0.583330110389263,0.6544007175507819,0.07107060716151892,0.0784952828442
SND1:K562,SND1,K562,8007,4132,0.5575051026671627,0.6953853544549705,0.13788025178780783,0.1417393488265739
SRSF1:HepG2,SRSF1,HepG2,8007,1791,0.606187772412531,0.7300878734512565,0.12390010103872551,0.1179618546856748
SRSF1:K562,SRSF1,K562,8007,3864,0.596696519660164,0.7767170628490843,0.18002054318892025,0.1788301607662598
STAU2:HepG2,STAU2,HepG2,8007,848,0.6316123954254182,0.6329070621217516,0.0012946666963333797,0.0126907929868279
SUB1:HepG2,SUB1,HepG2,8007,3297,0.6077259416079305,0.632008363408652,0.024282421800721488,0.0348771582956685
TAF15:HepG2,TAF15,HepG2,8007,768,0.6384056939019097,0.6635504828559028,0.02514478895399308,0.0302530924479166
TIA1:HepG2,TIA1,HepG2,8007,1729,0.6042106199787854,0.6413516774540792,0.037141057475293726,0.0450308268335115
TIA1:K562,TIA1,K562,8007,5883,0.6191781151226178,0.6658826665561773,0.04670455143355956,0.0463367642511899
TRA2A:HepG2,TRA2A,HepG2,8007,921,0.7022108103711092,0.8170531723885076,0.11484236201739839,0.1169337487813014
U2AF1:K562,U2AF1,K562,8007,1230,0.6011487870976271,0.7265813999603411,0.125432612862714,0.1190118315817303
U2AF2:HepG2,U2AF2,HepG2,8007,10702,0.6011537358327488,0.7518246737415072,0.1506709379087584,0.1520729467166455
UCHL5:HepG2,UCHL5,HepG2,8007,2233,0.5709472515532092,0.6738480260570536,0.10290077450384438,0.1201334298914483
XPO5:HepG2,XPO5,HepG2,8007,4608,0.6376073860827787,0.6779959407853491,0.04038855470257041,0.0398719417737774
YBX3:HepG2,YBX3,HepG2,8007,2042,0.5817605025128522,0.5937758108132738,0.012015308300421634,0.0329236858488874
YBX3:K562,YBX3,K562,8007,17979,0.5541126939287412,0.7071396596732191,0.15302696574447794,0.1528321750783023
YWHAG:K562,YWHAG,K562,8007,798,0.6004265048586378,0.6370013379312944,0.03657483307265663,0.0151412365500217
ZNF622:K562,ZNF622,K562,8007,14969,0.5703754044237799,0.7354680912891698,0.16509268686538991,0.1608760628290428
ZNF800:HepG2,ZNF800,HepG2,8007,2938,0.563889824700261,0.6776541605710206,0.11376433587075951,0.1198126379485078
ZNF800:K562,ZNF800,K562,8007,2436,0.5928761516497205,0.7314281737268827,0.13855202207716222,0.1499385921629848
