dataset,protein,cell,seed,pairs,comp,full,gain,published
PCBP1:HepG2,PCBP1,HepG2,4007,920,0.8426027882797732,0.845749054820416,0.0031462665406427615,0.0025526017883275
PCBP2:HepG2,PCBP2,HepG2,4007,8559,0.9536473912799606,0.9614185944858585,0.00777120320589797,0.0079321634062289
PHF6:K562,PHF6,K562,4007,665,0.801494714229182,0.804484142687546,0.0029894284583640296,0.0081010818948916
PPIL4:K562,PPIL4,K562,4007,657,0.7029808941987588,0.7032588978545068,0.0002780036557480381,-0.003060300625456
PRPF4:HepG2,PRPF4,HepG2,4007,8649,0.879738054577248,0.8870714751505044,0.007333420573256477,0.0057320510616081
PTBP1:HepG2,PTBP1,HepG2,4007,8343,0.9667605857679741,0.9707050932029957,0.003944507435021616,0.0040398789765
PTBP1:K562,PTBP1,K562,4007,7781,0.9602592403889796,0.9631132822644359,0.002854041875456348,0.0027122791429428
PUM1:K562,PUM1,K562,4007,2645,0.7471855803831462,0.7889441504282788,0.041758570045132615,0.0374862634841254
QKI:HepG2,QKI,HepG2,4007,9988,0.7967254738525638,0.9140573213286461,0.11733184747608238,0.1151148198021847
QKI:K562,QKI,K562,4007,2188,0.8647826435702135,0.9523316060011564,0.0875489624309429,0.0902765415599112
RBFOX2:K562,RBFOX2,K562,4007,3468,0.8063172568708601,0.8412387802668391,0.03492152339597898,0.0358898345857923
RBM15:HepG2,RBM15,HepG2,4007,1487,0.6964279980408553,0.7108674189987287,0.014439420957873428,0.0307916066448069
RPS3:HepG2,RPS3,HepG2,4007,5643,0.642130128554856,0.7135566879077704,0.07142655935291442,0.0745863515087786
RPS3:K562,RPS3,K562,4007,2367,0.693789714189026,0.7430208958591135,0.04923118167008744,0.0523710919911243
SAFB2:K562,SAFB2,K562,4007,3743,0.7987932090744293,0.8089955288521833,0.010202319777753988,0.0072621893034553
SLTM:K562,SLTM,K562,4007,3537,0.7438371322220791,0.7533790570046336,0.009541924782554445,0.0182788146311936
SMNDC1:K562,SMNDC1,K562,4007,2436,0.7258590019440198,0.7625791695988741,0.03672016765485431,0.024328082948866
SND1:K562,SND1,K562,4007,4130,0.6681523020009497,0.7464454267774332,0.07829312477648354,0.0815727945875278
SRSF1:HepG2,SRSF1,HepG2,4007,1783,0.8202145331571404,0.8619802717067689,0.041765738549628506,0.0391010246545262
SRSF1:K562,SRSF1,K562,4007,3860,0.7950949689924561,0.8572794571666355,0.06218448817417932,0.0683886796292908
STAU2:HepG2,STAU2,HepG2,4007,841,0.6894148153279955,0.690913512451204,0.0014986971232084922,0.0065094983666307
SUB1:HepG2,SUB1,HepG2,4007,3296,0.8271794584786502,0.8322621123574323,0.005082653878782151,0.0068445902358846
TAF15:HepG2,TAF15,HepG2,4007,768,0.9368235270182291,0.9370473225911459,0.00022379557291674068,0.0024549696180556
TIA1:HepG2,TIA1,HepG2,4007,1729,0.8386601374638267,0.8451279018385042,0.006467764374677443,0.0036792831837123
TIA1:K562,TIA1,K562,4007,5811,0.8335015265021883,0.8413426538320428,0.007841127329854425,0.0087422969285712
TRA2A:HepG2,TRA2A,HepG2,4007,920,0.9302658317580341,0.9387937145557655,0.008527882797731423,0.0051736767485821
U2AF1:K562,U2AF1,K562,4007,1226,0.828791092399852,0.8471747270264445,0.018383634626592427,0.0203748441680279
U2AF2:HepG2,U2AF2,HepG2,4007,10699,0.8048712939192819,0.8564024295186417,0.051531135599359734,0.0527913676519904
UCHL5:HepG2,UCHL5,HepG2,4007,2230,0.6949522411470167,0.7383918840113416,0.04343964286432489,0.0499997890448372
XPO5:HepG2,XPO5,HepG2,4007,4526,0.7142431737753626,0.7566361801377772,0.04239300636241461,0.0444448104229127
YBX3:HepG2,YBX3,HepG2,4007,2039,0.6476571014313578,0.6714991938705782,0.02384209243922042,-0.0073942291788544
YBX3:K562,YBX3,K562,4007,17977,0.6401301825997716,0.7422582350741824,0.10212805247441081,0.0998563962929834
YWHAG:K562,YWHAG,K562,4007,784,0.6946617294877134,0.7080562135568513,0.013394484069137902,0.0134401538215029
ZNF622:K562,ZNF622,K562,4007,14961,0.7494694860247141,0.8138775011943022,0.06440801516958816,0.0662078429519174
ZNF800:HepG2,ZNF800,HepG2,4007,2935,0.6912072763365247,0.75017555264693,0.058968276310405354,0.0515411893324622
ZNF800:K562,ZNF800,K562,4007,2426,0.776285894293002,0.8245487705667306,0.048262876273728605,0.0400870463513353
