dataset,protein,cell,seed,pairs,comp,full,gain,published
FKBP4:HepG2,FKBP4,HepG2,8007,1312,0.8367781222114813,0.8371667720107079,0.0003886497992265925,0.0013495657733497
FMR1:K562,FMR1,K562,8007,4425,0.6392160617957802,0.7022333556768489,0.06301729388106869,0.0682712248628287
FXR1:K562,FXR1,K562,8007,1420,0.6573095615949217,0.6902231700059512,0.03291360841102953,0.0317897565791195
FXR2:K562,FXR2,K562,8007,4693,0.6474307932134258,0.6963519164717036,0.0489211232582778,0.049198340544389
G3BP1:HepG2,G3BP1,HepG2,8007,6477,0.6847875794944209,0.7482594019397958,0.06347182244537486,0.0671332930008148
GARS:K562,GARS,K562,8007,555,0.7266390715039363,0.7280837594351107,0.001444687931174471,0.00147623360591
GEMIN5:K562,GEMIN5,K562,8007,2454,0.7652270397979714,0.7815395784471771,0.016312538649205788,0.0138907318931444
GRSF1:HepG2,GRSF1,HepG2,8007,987,0.8495497187859602,0.8495189233079681,-3.0795477992118236e-05,-0.0003040327264464
GRWD1:HepG2,GRWD1,HepG2,8007,22067,0.6963657187508492,0.7787443345422556,0.08237861579140637,0.0797572655394761
GRWD1:K562,GRWD1,K562,8007,4373,0.7703816148497455,0.8239687657809556,0.053587150931210026,0.0482972739450746
GTF2F1:HepG2,GTF2F1,HepG2,8007,4170,0.8755323798515144,0.8875309536543426,0.011998573802828205,0.0105890647673584
HLTF:HepG2,HLTF,HepG2,8007,3639,0.6481102519716899,0.6737466944050063,0.02563644243331642,0.0243697228110265
HNRNPC:K562,HNRNPC,K562,8007,516,0.95217009194159,0.9562451174809207,0.004075025539330701,0.0066514932996816
HNRNPL:K562,HNRNPL,K562,8007,5831,0.8735148222995498,0.893109410753546,0.019594588453996198,0.0199610110674168
HNRNPM:HepG2,HNRNPM,HepG2,8007,13371,0.9355740271560975,0.948164625420063,0.012590598263965469,0.0127465734137508
HNRNPUL1:HepG2,HNRNPUL1,HepG2,8007,462,0.8214613669159123,0.8207960870298532,-0.0006652798860591336,0.0047534858118478
IGF2BP1:K562,IGF2BP1,K562,8007,5706,0.6806188724790098,0.7190950142691129,0.03847614179010317,0.040803342027854
KHSRP:HepG2,KHSRP,HepG2,8007,5274,0.8653867420675032,0.890787930976712,0.02540118890920884,0.0286301939853076
KHSRP:K562,KHSRP,K562,8007,23198,0.8973164710524075,0.9160017785765546,0.0186853075241471,0.0200397845047615
LARP4:HepG2,LARP4,HepG2,8007,5420,0.6375883021745348,0.6723469860159855,0.034758683841450755,0.0330452593355056
LARP4:K562,LARP4,K562,8007,430,0.7491076257436452,0.749199567333694,9.194159004877189e-05,0.0023904813412654
LIN28B:K562,LIN28B,K562,8007,6916,0.7226059361934221,0.7635017090151637,0.040895772821741616,0.0333518248060422
LSM11:K562,LSM11,K562,8007,1305,0.7357343550447,0.7708806388631994,0.03514628381849938,0.034320806133716
MATR3:HepG2,MATR3,HepG2,8007,6983,0.9228425064295074,0.9316549926522113,0.008812486222703919,0.0097963238506868
MATR3:K562,MATR3,K562,8007,4864,0.9549380062029302,0.960579108663543,0.005641102460612779,0.0049633332566869
MBNL1:K562,MBNL1,K562,8007,1188,0.7661789046469182,0.790725011053294,0.02454610640637578,0.0338192918809568
METTL1:K562,METTL1,K562,8007,481,0.7180855891874602,0.7200219570281939,0.0019363678407336993,0.0115576955493794
MORC2:K562,MORC2,K562,8007,806,0.7906042768565781,0.7901763449069942,-0.000427931949583904,0.0042962873286098
MTPAP:K562,MTPAP,K562,8007,1071,0.7279190543319725,0.7432009840973427,0.015281929765370239,0.0179140274965105
NCBP2:HepG2,NCBP2,HepG2,8007,3170,0.7774650956821145,0.7950097025545084,0.017544606872393897,0.0201699486414392
NKRF:HepG2,NKRF,HepG2,8007,3401,0.8744769621263476,0.8772239619234392,0.002746999797091587,0.0023717126169499
NOLC1:K562,NOLC1,K562,8007,1566,0.7935609674941159,0.8044243984152383,0.010863430921122408,0.006180439008279
NONO:K562,NONO,K562,8007,11011,0.8164319972594344,0.8434153836685189,0.026983386409084487,0.0276902866754107
PCBP1:HepG2,PCBP1,HepG2,8007,924,0.8359171492288375,0.8386965667809823,0.002779417552144725,0.0025526017883275
PCBP2:HepG2,PCBP2,HepG2,8007,8557,0.9504592244906327,0.958317341495479,0.007858117004846288,0.0079321634062289
PHF6:K562,PHF6,K562,8007,667,0.7885495033592649,0.7985250253434002,0.009975521984135316,0.0081010818948916
PPIL4:K562,PPIL4,K562,8007,657,0.6997861688547871,0.6990656760469734,-0.0007204928078136108,-0.003060300625456
PRPF4:HepG2,PRPF4,HepG2,8007,8675,0.8824836947404263,0.8898108413822887,0.007327146641862403,0.0057320510616081
PTBP1:HepG2,PTBP1,HepG2,8007,8343,0.9665594526674121,0.970426423292167,0.0038669706247549396,0.0040398789765
PTBP1:K562,PTBP1,K562,8007,7783,0.9612699042010487,0.9639952324296215,0.002725328228572743,0.0027122791429428
PUM1:K562,PUM1,K562,8007,2645,0.7388022484196383,0.7751157264303657,0.036313478010727485,0.0374862634841254
QKI:HepG2,QKI,HepG2,8007,9988,0.8032321505069199,0.9161854658108753,0.11295331530395547,0.1151148198021847
QKI:K562,QKI,K562,8007,2189,0.8677496039523169,0.9560917674463936,0.08834216349407664,0.0902765415599112
RBFOX2:K562,RBFOX2,K562,8007,3472,0.8007978409235703,0.8355149291766656,0.034717088253095274,0.0358898345857923
RBM15:HepG2,RBM15,HepG2,8007,1485,0.6978349148046118,0.7246154020564795,0.026780487251867657,0.0307916066448069
RPS3:HepG2,RPS3,HepG2,8007,5647,0.641287990956269,0.7129972335889596,0.07170924263269063,0.0745863515087786
RPS3:K562,RPS3,K562,8007,2368,0.6896612419535244,0.7464088679579072,0.05674762600438277,0.0523710919911243
SAFB2:K562,SAFB2,K562,8007,3744,0.7921327257515157,0.8012527308651107,0.009120005113595009,0.0072621893034553
SLTM:K562,SLTM,K562,8007,3534,0.7470761835307367,0.7616127943313382,0.014536610800601535,0.0182788146311936
SMNDC1:K562,SMNDC1,K562,8007,2437,0.7281090371072825,0.7606409462652525,0.032531909157969996,0.024328082948866
SND1:K562,SND1,K562,8007,4130,0.6601220620394093,0.7429902268290252,0.0828681647896159,0.0815727945875278
SRSF1:HepG2,SRSF1,HepG2,8007,1783,0.825927490548393,0.8697416146575325,0.04381412410913954,0.0391010246545262
SRSF1:K562,SRSF1,K562,8007,3860,0.7981109559988188,0.8607943166259496,0.06268336062713087,0.0683886796292908
STAU2:HepG2,STAU2,HepG2,8007,840,0.6970195578231293,0.6967998866213152,-0.00021967120181409783,0.0065094983666307
SUB1:HepG2,SUB1,HepG2,8007,3295,0.8190983257384046,0.8249036913887552,0.0058053656503506135,0.0068445902358846
TAF15:HepG2,TAF15,HepG2,8007,768,0.9282955593532985,0.9322374131944443,0.003941853841145759,0.0024549696180556
TIA1:HepG2,TIA1,HepG2,8007,1729,0.8387882550617322,0.8447418764912905,0.005953621429558353,0.0036792831837123
TIA1:K562,TIA1,K562,8007,5803,0.8322958565258678,0.8398308064642623,0.007534949938394542,0.0087422969285712
TRA2A:HepG2,TRA2A,HepG2,8007,920,0.9297448015122874,0.9383211247637051,0.008576323251417661,0.0051736767485821
U2AF1:K562,U2AF1,K562,8007,1225,0.8149144523115369,0.8333947521865889,0.018480299875051953,0.0203748441680279
U2AF2:HepG2,U2AF2,HepG2,8007,10698,0.8059048694627787,0.8584255671287523,0.05252069766597356,0.0527913676519904
UCHL5:HepG2,UCHL5,HepG2,8007,2231,0.690613760986997,0.7394442557009627,0.04883049471396572,0.0499997890448372
XPO5:HepG2,XPO5,HepG2,8007,4532,0.715858650342879,0.7571155279822449,0.04125687763936592,0.0444448104229127
YBX3:HepG2,YBX3,HepG2,8007,2041,0.6376990940976996,0.6445378318695072,0.006838737771807546,-0.0073942291788544
YBX3:K562,YBX3,K562,8007,17979,0.6428249635389709,0.7428703344661695,0.10004537092719856,0.0998563962929834
YWHAG:K562,YWHAG,K562,8007,785,0.7141531096596211,0.7259491257251816,0.011796016065560466,0.0134401538215029
ZNF622:K562,ZNF622,K562,8007,14966,0.7501567676523645,0.8155608099459938,0.06540404229362928,0.0662078429519174
ZNF800:HepG2,ZNF800,HepG2,8007,2934,0.6875539301580929,0.7479128418945499,0.06035891173645702,0.0515411893324622
ZNF800:K562,ZNF800,K562,8007,2425,0.7827747900945902,0.8271182059730046,0.044343415878414394,0.0400870463513353
