arm,dataset,rows,n_pos,n_neg,pos_mismatch,neg_mismatch,auroc_stored,tv_stored,agree_published,none_published,auroc_published,tv_published,agree_reversed,none_reversed,auroc_reversed,tv_reversed,agree_coding_first,none_coding_first,auroc_coding_first,tv_coding_first,agree_majority,none_majority,auroc_majority,tv_majority
dn,HepG2:GRSF1,2016,1008,1008,0,71,0.5,0.0,1945,0,0.529638881015369,0.05357142857142861,983,0,0.5553065554925674,0.0793650793650794,1829,0,0.5334230914588057,0.05357142857142861,1855,0,0.5720156407470396,0.11309523809523808
dn,HepG2:GRWD1,44156,22078,22078,0,2983,0.5,0.0,41173,0,0.5686079906304572,0.1309448319594166,13711,0,0.6831692884300766,0.27692725790379563,35624,0,0.6477508043872913,0.28381193948727235,35427,0,0.6867162332765119,0.25545792191321676
dn,HepG2:GTF2F1,8940,4470,4470,0,471,0.5,0.0,8469,0,0.541600803767598,0.07427293064876958,6909,0,0.5331296638289567,0.06152125279642061,8372,0,0.542288610623145,0.0742729306487696,8330,0,0.5551713136044922,0.10201342281879197
dn,HepG2:HLTF,7290,3645,3645,0,409,0.5,0.0,6881,0,0.5567081952653258,0.08559670781893004,4669,0,0.5353619686851411,0.05075445816186559,6640,0,0.5760074965988699,0.11220850480109741,6764,0,0.556313908787617,0.10013717421124832
dn,HepG2:HNRNPC,6542,3271,3271,0,208,0.5,0.0,6334,0,0.5246030143070092,0.04708040354631613,5956,0,0.5125233178069771,0.024763069397737727,6327,0,0.5248626073081761,0.04708040354631613,6321,0,0.5269722969639254,0.05227759095077956
dn,HepG2:HNRNPK,11326,5663,5663,0,528,0.5,0.0,10798,0,0.531762743677659,0.05721349108246511,8926,0,0.525698708330006,0.050679851668726864,10689,0,0.531333738847566,0.057213491082465116,10772,0,0.5340381874168624,0.06233445170404376
dn,HepG2:HNRNPL,17636,8818,8818,0,463,0.5,0.0,17173,0,0.5207624641569819,0.040031753232025374,16029,0,0.5174435463945399,0.02177364481741892,17111,0,0.5211233121225007,0.040031753232025374,17202,0,0.5194247282088262,0.037990474030392365
dn,HepG2:HNRNPM,26846,13423,13423,0,976,0.5,0.0,25870,0,0.5306536748664419,0.059673694405125516,24856,0,0.5130769073103693,0.026000148997988526,25815,0,0.5308958590364252,0.059673694405125516,25909,0,0.5298159927012631,0.05870520747969906
dn,HepG2:HNRNPUL1,934,467,467,0,70,0.5,0.0,864,0,0.5628138053730358,0.10920770877944329,760,0,0.5783395769616991,0.14989293361884365,860,0,0.5631118488323574,0.10920770877944327,871,0,0.5584577855829501,0.10278372591006424
dn,HepG2:IGF2BP1,8888,4444,4444,0,407,0.5,0.0,8481,0,0.5451791410014089,0.07853285328532852,4135,0,0.5703413050575985,0.12443744374437445,7948,0,0.5461415628511546,0.0807830783078308,8072,0,0.5792511125549997,0.12196219621962201
dn,HepG2:IGF2BP3,4436,2218,2218,0,142,0.5,0.0,4294,0,0.5326482806060098,0.06131650135256987,1698,0,0.5774713163306043,0.13029756537421106,3957,0,0.5265439298598807,0.04328223624887286,4044,0,0.5801990192547084,0.12037871956717763
dn,HepG2:ILF3,7026,3513,3513,0,213,0.5,0.0,6813,0,0.5255341288981621,0.049814972957586155,6423,0,0.5099830899325664,0.019641332194705402,6787,0,0.5262943486147869,0.04981497295758615,6821,0,0.5252454204297826,0.04924565898092795
dn,HepG2:KHSRP,10578,5289,5289,0,320,0.5,0.0,10258,0,0.5238966342492245,0.04291926640196641,8077,0,0.5331000877579909,0.06560786538097939,10225,0,0.524395963597146,0.042919266401966395,10164,0,0.5278652622957261,0.050293061070145625
dn,HepG2:LARP4,10858,5429,5429,0,321,0.5,0.0,10537,0,0.5284408066067358,0.05120648369865539,3830,0,0.633852124315088,0.2285872167986738,9389,0,0.5540453207620903,0.09301897218640634,9410,0,0.6166917016909897,0.20187879904218087
dn,HepG2:LIN28B,7524,3762,3762,0,401,0.5,0.0,7123,0,0.5546442417402713,0.10287081339712915,2831,0,0.619300075660774,0.195906432748538,6425,0,0.5928148125537532,0.17490696438064862,6389,0,0.6356804071380585,0.19377990430622014
dn,HepG2:LSM11,4892,2446,2446,0,167,0.5,0.0,4725,0,0.529591590455223,0.05233033524121017,1851,0,0.6711790705401848,0.28822567457072773,4091,0,0.5883441285152591,0.15658217497955843,4395,0,0.5822063187917063,0.151676206050695
dn,HepG2:MATR3,13982,6991,6991,0,335,0.5,0.0,13647,0,0.5195527870897461,0.0383350021456158,13295,0,0.5099343044424712,0.01973966528393647,13633,0,0.519603765030385,0.0383350021456158,13669,0,0.518549586640821,0.03647546845944784
dn,HepG2:NCBP2,6452,3226,3226,0,246,0.5,0.0,6206,0,0.5395318531353092,0.05176689398636083,2348,0,0.5792200902539772,0.1326720396776193,5969,0,0.5330540970393606,0.047737135771853706,5417,0,0.6577408005860628,0.277743335399876
dn,HepG2:NKRF,7584,3792,3792,0,458,0.5,0.0,7126,0,0.5500250916875857,0.09388185654008441,6361,0,0.5266230942000926,0.05300632911392408,7084,0,0.5506103094010931,0.09388185654008441,7059,0,0.5579291123662519,0.1128691983122363
dn,HepG2:NOLC1,3256,1628,1628,0,283,0.5,0.0,2973,0,0.5837288106176313,0.1412776412776413,820,0,0.5977739452094488,0.1775184275184275,2853,0,0.5928139092297569,0.1418918918918919,2580,0,0.667225390735833,0.23218673218673216
dn,HepG2:NSUN2,968,484,484,0,49,0.5,0.0,919,0,0.5360225565193635,0.06404958677685954,727,0,0.514405180657059,0.018595041322314064,893,0,0.5374803633631583,0.06404958677685953,891,0,0.554956970152312,0.0971074380165289
dn,HepG2:PABPN1,7898,3949,3949,0,296,0.5,0.0,7602,0,0.53748021510778,0.06786528234996204,2162,0,0.7096972214935156,0.3752848822486705,6011,0,0.6326239446587958,0.2608255254494809,6595,0,0.6422257292764336,0.24791086350974934
dn,HepG2:PCBP1,1880,940,940,0,48,0.5,0.0,1832,0,0.5212449071978271,0.0404255319148936,760,0,0.5444177229515618,0.05957446808510635,1685,0,0.5192038252602988,0.03510638297872339,1757,0,0.547544137618832,0.08297872340425527
dn,HepG2:PCBP2,17040,8520,8520,0,559,0.5,0.0,16481,0,0.5217088278890872,0.0407276995305164,11988,0,0.511557754193392,0.017957746478873278,16125,0,0.5217141798364522,0.03826291079812206,16336,0,0.5288029546606714,0.04964788732394368
dn,HepG2:PPIG,46270,23135,23135,0,3058,0.5,0.0,43212,0,0.5639286810780579,0.12556732223903178,13318,0,0.6978517192362192,0.3209855197752324,35975,0,0.6640577447125476,0.31843527123406096,35114,0,0.7275266350163053,0.3433758374756862
dn,HepG2:PRPF4,18310,9155,9155,0,1081,0.5,0.0,17229,0,0.5419830929250802,0.07558711086837794,12695,0,0.5360768379755059,0.0693610049153468,16834,0,0.5424541835331258,0.07558711086837795,16718,0,0.5623972121610912,0.12015292190060078
dn,HepG2:PRPF8,39400,19700,19700,0,2818,0.5,0.0,36582,0,0.5564521837718055,0.0916243654822335,24987,0,0.5561846942719472,0.10761421319796952,35616,0,0.5610316640469994,0.09959390862944162,34808,0,0.599166205003994,0.17350253807106594
dn,HepG2:PTBP1,16002,8001,8001,0,459,0.5,0.0,15543,0,0.520887449686212,0.03924509436320458,14268,0,0.5135326166343942,0.02649668791401073,15484,0,0.5212350893333684,0.03924509436320458,15501,0,0.5241683715919712,0.0469941257342832
dn,HepG2:QKI,19980,9990,9990,0,480,0.5,0.0,19500,0,0.5176003330657986,0.033633633633633614,18029,0,0.5122384697009321,0.024324324324324312,19454,0,0.5177028329630933,0.03363363363363361,19446,0,0.5205019634248863,0.03943943943943942
dn,HepG2:RBFOX2,14914,7457,7457,0,918,0.5,0.0,13996,0,0.5425033254446768,0.08233874212149658,11382,0,0.5434139416890893,0.08582539895400297,13847,0,0.5439214780898664,0.08233874212149658,13923,0,0.5485576426026225,0.08274104867909343
dn,HepG2:RBM15,3000,1500,1500,0,174,0.5,0.0,2826,0,0.5574982222222222,0.10466666666666666,1251,0,0.5486284444444445,0.09333333333333337,2709,0,0.5467851111111112,0.08066666666666665,2753,0,0.575246,0.128
dn,HepG2:RBM22,3762,1881,1881,0,287,0.5,0.0,3475,0,0.5658983579322705,0.11695906432748536,2729,0,0.5560606201922411,0.11164274322169063,3464,0,0.5660388263846671,0.11695906432748537,3461,0,0.5593463666577072,0.11057947900053161
dn,HepG2:RBM5,1282,641,641,0,90,0.5,0.0,1192,0,0.5627261907949016,0.10608424336973482,801,0,0.5584074221003161,0.11544461778471138,1182,0,0.5647790966240833,0.10608424336973481,1180,0,0.5569507959725566,0.11076443057722309
dn,HepG2:RPS3,11316,5658,5658,0,711,0.5,0.0,10605,0,0.5675101187131564,0.12407211028632027,3553,0,0.6207111281542065,0.18504772004241782,9349,0,0.6208304235746493,0.22552138564863905,8955,0,0.6994869172376541,0.28066454577589256
dn,HepG2:SDAD1,1826,913,913,0,129,0.5,0.0,1697,0,0.5717199176073007,0.13691128148959475,670,0,0.6614581396381103,0.26834611171960565,1581,0,0.6059450387430434,0.20262869660460026,1492,0,0.6708712776026939,0.22562979189485222
dn,HepG2:SF3A3,4714,2357,2357,0,409,0.5,0.0,4305,0,0.5863569263258469,0.1429783623249894,2535,0,0.5959813509223107,0.19134492999575733,4245,0,0.5864807687011437,0.1429783623249894,4216,0,0.57634981438944,0.14722104369961816
dn,HepG2:SF3B4,11816,5908,5908,0,940,0.5,0.0,10876,0,0.5736439041149579,0.12474610697359512,7325,0,0.5801832109497513,0.15995260663507113,10767,0,0.5742343443520577,0.12474610697359512,10771,0,0.5709943146527046,0.13050101557210564
dn,HepG2:SFPQ,5128,2564,2564,0,263,0.5,0.0,4865,0,0.5400396495579012,0.07410296411856475,4702,0,0.5039720290059652,0.0074102964118565135,4860,0,0.5401314492517297,0.07410296411856475,4882,0,0.5384949504844468,0.07293291731669263
dn,HepG2:SLTM,2548,1274,1274,0,179,0.5,0.0,2369,0,0.5518312143115911,0.09183673469387756,1967,0,0.5547746993979333,0.10439560439560437,2349,0,0.5491652886248086,0.09183673469387757,2363,0,0.5554958609455134,0.09654631083202513
dn,HepG2:SND1,14190,7095,7095,0,1027,0.5,0.0,13163,0,0.5722318022647438,0.14249471458773785,4536,0,0.6300636037348757,0.1722339675828048,11338,0,0.6474382747778686,0.29429175475687097,11216,0,0.7025676897794504,0.26976744186046514
dn,HepG2:SRSF1,3582,1791,1791,0,218,0.5,0.0,3364,0,0.5588054111365812,0.10720268006700168,1171,0,0.6503555060493857,0.23506420993858176,2940,0,0.6299229879779192,0.231714126186488,2932,0,0.6627081994749477,0.25516471245114464
dn,HepG2:SRSF7,866,433,433,0,49,0.5,0.0,817,0,0.5344580215372635,0.06466512702078521,577,0,0.5350153875694041,0.03926096997690531,790,0,0.5367968254137575,0.062355658198614314,791,0,0.5657798590850662,0.11085450346420327
dn,HepG2:SRSF9,1332,666,666,0,66,0.5,0.0,1266,0,0.544224404584765,0.07057057057057053,695,0,0.5455579453327201,0.0690690690690691,1153,0,0.5944085977869762,0.15315315315315314,1192,0,0.5891657423188955,0.15165165165165162
dn,HepG2:STAU2,1696,848,848,0,68,0.5,0.0,1628,0,0.5351812811498755,0.06014150943396226,1352,0,0.536538525720897,0.04245283018867927,1582,0,0.5429680546902812,0.07547169811320754,1636,0,0.5289005484603061,0.050707547169811316
dn,HepG2:SUB1,6594,3297,3297,0,164,0.5,0.0,6430,0,0.5246550457309515,0.0448892932969366,2235,0,0.6417154904749303,0.25113739763421294,6054,0,0.5257394775022265,0.03457688808007279,5889,0,0.606957005150499,0.15984228086138919
dn,HepG2:SUGP2,28826,14413,14413,0,754,0.5,0.0,28072,0,0.5218133627051741,0.04294733920765978,27363,0,0.5080440631910427,0.016027197668771254,28078,0,0.5217633132596241,0.042947339207659786,28106,0,0.5209534985965673,0.041282175813501694
dn,HepG2:TAF15,1536,768,768,0,53,0.5,0.0,1483,0,0.5254152086046008,0.0455729166666667,1352,0,0.5143678453233507,0.028645833333333297,1482,0,0.5254999796549479,0.045572916666666706,1482,0,0.5256932576497396,0.04687499999999999
dn,HepG2:TARDBP,35504,17752,17752,0,1274,0.5,0.0,34230,0,0.5287041488295704,0.05481072555205047,32121,0,0.5136952337508359,0.02371563767462821,34063,0,0.529452050899672,0.05481072555205048,34318,0,0.5270515809705845,0.052444794952681395
dn,HepG2:TIA1,3458,1729,1729,0,57,0.5,0.0,3401,0,0.5140655058922386,0.024291497975708537,1669,0,0.5343943901217653,0.06130711393869285,3324,0,0.5229733585643604,0.029496818970503224,3353,0,0.527861396160687,0.04511278195488723
dn,HepG2:TIAL1,4764,2382,2382,0,156,0.5,0.0,4608,0,0.5318039155970364,0.05121746431570108,2726,0,0.5222038575067273,0.028127623845507984,4545,0,0.5349985301177809,0.05121746431570105,4561,0,0.5368137641603941,0.06339210747271204
dn,HepG2:TRA2A,1842,921,921,0,134,0.5,0.0,1708,0,0.5742625032272668,0.14115092290988057,558,0,0.6660394864195435,0.24538545059717698,1482,0,0.6547372739586981,0.29315960912052114,1490,0,0.6799836367258834,0.25515743756786097
dn,HepG2:U2AF1,2188,1094,1094,0,109,0.5,0.0,2079,0,0.5432611485617077,0.07221206581352835,934,0,0.5880454799153769,0.1416819012797075,1900,0,0.6000968386646124,0.16361974405850088,1809,0,0.6521102306414579,0.28519195612431447
dn,HepG2:U2AF2,21404,10702,10702,0,978,0.5,0.0,20426,0,0.5473200673581693,0.07325733507755561,11961,0,0.569675531562119,0.08643244253410573,19016,0,0.6130721814861008,0.16211923005045786,17876,0,0.6394128358195089,0.2465894225378434
dn,HepG2:UCHL5,4466,2233,2233,0,301,0.5,0.0,4165,0,0.5660527297956456,0.12718316166592028,1368,0,0.678302340678609,0.27630989699955216,3590,0,0.6446104507781238,0.277653381101657,3619,0,0.680195933288263,0.24988804299149125
dn,HepG2:UPF1,19520,9760,9760,0,111,0.5,0.0,19409,0,0.5054987791000404,0.007479508196721288,7920,0,0.5706702089911987,0.09979508196721311,17843,0,0.5595513323871271,0.11772540983606555,19310,0,0.5102047500671861,0.012807377049180325
dn,HepG2:XPO5,9236,4618,4618,0,436,0.5,0.0,8800,0,0.5329507645249041,0.06084885231702038,7545,0,0.5370386296040444,0.053919445647466466,8707,0,0.5349973112536648,0.060848852317020384,8784,0,0.5350653270639059,0.06344737981810308
dn,HepG2:XRN2,3142,1571,1571,0,266,0.5,0.0,2876,0,0.5653109085302879,0.11584977721196696,2436,0,0.5480279703619186,0.09420751113940169,2859,0,0.5666036342183942,0.11584977721196693,2832,0,0.5778923445761234,0.14513049013367282
dn,HepG2:YBX3,4084,2042,2042,0,168,0.5,0.0,3916,0,0.538650868490399,0.06758080313418217,1980,0,0.5842480533670491,0.1297747306562194,3512,0,0.5634815303695845,0.11067580803134183,3584,0,0.6000096168512175,0.16846229187071504
dn,HepG2:ZC3H11A,2310,1155,1155,0,39,0.5,0.0,2271,0,0.5131819118832106,0.023376623376623384,951,0,0.6721448248720976,0.2961038961038961,2153,0,0.5136845261520586,0.019913419913419956,2208,0,0.5387245366466146,0.07099567099567099
dn,HepG2:ZNF800,5876,2938,2938,0,451,0.5,0.0,5425,0,0.5771280736769571,0.15146358066712046,2027,0,0.6849596100207557,0.2882913546630361,4843,0,0.63513954839777,0.26446562287270253,4826,0,0.6750600451073955,0.24608577263444523
dn,K562:AATF,2162,1081,1081,0,183,0.5,0.0,1979,0,0.5773840646744158,0.13691026827012026,1200,0,0.572455781084599,0.14431082331174838,1969,0,0.5775192737050099,0.13691026827012026,1846,0,0.61513690770101,0.18038852913968545
dn,K562:ADAT1,1872,936,936,0,62,0.5,0.0,1810,0,0.5250132405581124,0.04273504273504271,1482,0,0.5188837752940316,0.03418803418803418,1802,0,0.5268309637300022,0.04273504273504271,1790,0,0.5324730394842574,0.05662393162393163
dn,K562:AGGF1,13924,6962,6962,0,589,0.5,0.0,13335,0,0.5313473989922393,0.06018385521401895,12278,0,0.5115172664245953,0.022407354208560763,13240,0,0.5313036807271814,0.06018385521401894,13303,0,0.5323381159478536,0.06205113473139902
dn,K562:AKAP1,2988,1494,1494,0,22,0.5,0.0,2966,0,0.505164343227439,0.0073627844712182275,1323,0,0.5339376246619678,0.05153949129852743,2777,0,0.5473646034382957,0.0937081659973226,2954,0,0.5106532779937242,0.014725568942436458
dn,K562:AKAP8L,4374,2187,2187,0,277,0.5,0.0,4097,0,0.5486458306545579,0.08641975308641978,3504,0,0.5306048397972054,0.05944215820759028,4060,0,0.5485538375849812,0.08641975308641978,4077,0,0.5543492964307316,0.09922267946959305
dn,K562:APOBEC3C,2042,1021,1021,0,55,0.5,0.0,1987,0,0.5254935291301858,0.04505386875612148,719,0,0.64846163955562,0.25073457394711063,1801,0,0.5655384813145301,0.1194906953966699,1727,0,0.6394927866421216,0.23800195886385894
dn,K562:AQR,49192,24596,24596,0,3468,0.5,0.0,45724,0,0.5558321226922331,0.0955033338754269,32198,0,0.563579844166922,0.12432915921288012,44748,0,0.5581222908600776,0.0955033338754269,44127,0,0.5838025365165342,0.15002439421044073
dn,K562:BUD13,17700,8850,8850,0,1338,0.5,0.0,16362,0,0.5697019885728878,0.12384180790960456,7168,0,0.5960880270675732,0.12101694915254235,14786,0,0.6248505218806857,0.21672316384180795,14315,0,0.667731909732197,0.27638418079096044
dn,K562:CPSF6,1582,791,791,0,74,0.5,0.0,1508,0,0.5425871969901596,0.07838179519595448,653,0,0.6017563263068559,0.14917825537294566,1384,0,0.593193656192213,0.16308470290771176,1389,0,0.6028103778123357,0.16308470290771176
dn,K562:CSTF2T,21630,10815,10815,0,1231,0.5,0.0,20399,0,0.5444944853864504,0.08072122052704578,17853,0,0.5290932163231963,0.057235321312991236,20261,0,0.5449724306727121,0.08072122052704578,20180,0,0.5534830842507613,0.10078594544613961
dn,K562:DDX1,7194,3597,3597,0,525,0.5,0.0,6669,0,0.5639742490749828,0.12427022518765639,6505,0,0.5215228549352552,0.04197942730052821,6642,0,0.5645115253351474,0.12427022518765639,6700,0,0.560175520807852,0.11843202668890741
dn,K562:DDX24,19200,9600,9600,0,1413,0.5,0.0,17787,0,0.5704960503472223,0.13656250000000003,5827,0,0.6861934678819446,0.2977083333333333,15111,0,0.6582019585503471,0.30302083333333335,14845,0,0.7115161349826389,0.3165625
dn,K562:DDX3X,13344,6672,6672,0,438,0.5,0.0,12906,0,0.5477419323533979,0.062050359712230205,3744,0,0.6115673558275683,0.1945443645083933,12137,0,0.5462987972931008,0.08168465227817745,10339,0,0.7043826157599101,0.37455035971223016
dn,K562:DDX43,18196,9098,9098,0,1229,0.5,0.0,16967,0,0.5671200084510033,0.1287096065069246,5717,0,0.6921576653832785,0.3039129479006375,14405,0,0.6523629199472818,0.2884150362717081,14652,0,0.6789513297016765,0.2524730710046164
dn,K562:DDX52,2484,1242,1242,0,184,0.5,0.0,2300,0,0.5604898727054437,0.10950080515297902,2057,0,0.5304807450452622,0.05555555555555555,2290,0,0.5603936044144684,0.10950080515297902,2292,0,0.5645072100736177,0.11996779388083734
dn,K562:DDX55,2202,1101,1101,0,59,0.5,0.0,2143,0,0.5259152566282325,0.04541326067211624,711,0,0.6237579411335249,0.20435967302452318,1896,0,0.5284247414413946,0.04904632152588559,1960,0,0.5991621851491625,0.1634877384196185
dn,K562:DDX6,3910,1955,1955,0,84,0.5,0.0,3826,0,0.5145183508742093,0.023017902813299247,1830,0,0.5787473917622203,0.13350383631713555,3574,0,0.5212898921383298,0.030690537084398985,3678,0,0.560738613693003,0.09053708439897697
dn,K562:DGCR8,2506,1253,1253,0,213,0.5,0.0,2293,0,0.5827558950299011,0.13567438148443733,1359,0,0.567941648742141,0.1340782122905028,2272,0,0.5825310555544586,0.13567438148443733,2100,0,0.6213072663914666,0.21388667198723066
dn,K562:DHX30,1648,824,824,0,108,0.5,0.0,1540,0,0.5508280115939297,0.08980582524271843,1220,0,0.5227659004147422,0.0436893203883495,1514,0,0.5524790272410217,0.08980582524271843,1490,0,0.5692506067961165,0.12257281553398058
dn,K562:DROSHA,7832,3916,3916,0,500,0.5,0.0,7332,0,0.5463538574622747,0.07941777323799798,5308,0,0.5357507008777797,0.0702247191011236,7250,0,0.5447876095137834,0.07941777323799798,7058,0,0.5725743681666372,0.13202247191011235
dn,K562:EFTUD2,11126,5563,5563,0,755,0.5,0.0,10371,0,0.5548508967065563,0.09509257594822941,7039,0,0.5546263512914625,0.10641740068308468,10107,0,0.5582366079211183,0.09509257594822941,9922,0,0.5812274378146693,0.15818802804242316
dn,K562:EIF4E,4284,2142,2142,0,124,0.5,0.0,4160,0,0.5350408137111053,0.04575163398692814,1649,0,0.5678799842377038,0.10784313725490194,4047,0,0.5187804969482347,0.028011204481792732,3648,0,0.6328403910583842,0.2436974789915966
dn,K562:EIF4G2,9250,4625,4625,0,449,0.5,0.0,8801,0,0.540168788897005,0.07437837837837837,8076,0,0.5156416186997809,0.027675675675675655,8743,0,0.5413608531775018,0.07437837837837835,8817,0,0.538854965668371,0.07351351351351347
dn,K562:ELAC2,25866,12933,12933,0,1275,0.5,0.0,24591,0,0.5411060455999791,0.07801747467718242,22717,0,0.5133025672002285,0.024820227325446538,24412,0,0.5425840817184061,0.07801747467718241,24620,0,0.540121649750172,0.0767030078094796
dn,K562:ELAVL1,17608,8804,8804,0,262,0.5,0.0,17346,0,0.5110061143266215,0.01965015901862791,13099,0,0.5138719872178212,0.020672421626533388,17169,0,0.5152524403945916,0.024647887323943646,17246,0,0.5169484834141518,0.02907769195820084
dn,K562:EWSR1,17426,8713,8713,0,1194,0.5,0.0,16232,0,0.5579573161619465,0.1079995409158729,15199,0,0.5260109186728885,0.05176173533800068,16137,0,0.5582441844656717,0.1079995409158729,16243,0,0.5575690072848453,0.10914725123378863
dn,K562:EXOSC10,2726,1363,1363,0,150,0.5,0.0,2576,0,0.5531704964395465,0.08804108584005868,1484,0,0.5987908076838401,0.13646368305209094,2387,0,0.6082699194571554,0.16654438738077768,2344,0,0.6109255241098328,0.17681584739545123
dn,K562:EXOSC5,23996,11998,11998,0,503,0.5,0.0,23493,0,0.5182897696929597,0.03633938989831641,23199,0,0.5047270165130873,0.008918153025504276,23452,0,0.5183268862307746,0.03633938989831641,23517,0,0.5173922934758171,0.03467244540756789
dn,K562:FAM120A,11724,5862,5862,0,187,0.5,0.0,11537,0,0.5164456035967012,0.021835551006482417,6485,0,0.5518467310404749,0.09297168201978849,11191,0,0.5372383919189465,0.06294779938587515,11498,0,0.5225766087544513,0.029000341180484487
dn,K562:FASTKD2,1084,542,542,0,80,0.5,0.0,1004,0,0.561707697335276,0.10885608856088558,811,0,0.522283193311638,0.040590405904059025,998,0,0.5635969689955201,0.1088560885608856,985,0,0.578564766274969,0.14206642066420663
dn,K562:FMR1,8890,4445,4445,0,597,0.5,0.0,8293,0,0.5704420608841219,0.13228346456692916,3380,0,0.6194342045826948,0.19145106861642297,7514,0,0.6060180610157139,0.19482564679415074,7578,0,0.651236092676267,0.2085489313835771
dn,K562:FTO,1680,840,840,0,80,0.5,0.0,1600,0,0.5436139455782313,0.06904761904761902,983,0,0.5363839285714286,0.06666666666666662,1556,0,0.5366695011337869,0.059523809523809534,1459,0,0.6077749433106576,0.1964285714285714
dn,K562:FUS,8928,4464,4464,0,606,0.5,0.0,8322,0,0.5517093237336365,0.0896057347670251,7041,0,0.523752419796444,0.04637096774193543,8246,0,0.5524300436948395,0.0896057347670251,8270,0,0.5560753952769105,0.09767025089605731
dn,K562:FXR1,2850,1425,1425,0,242,0.5,0.0,2608,0,0.5863436134195137,0.16982456140350877,967,0,0.6122164358264082,0.14385964912280705,2334,0,0.6269806094182825,0.25263157894736843,2344,0,0.681123053247153,0.2589473684210526
dn,K562:FXR2,9490,4745,4745,0,575,0.5,0.0,8915,0,0.5631594013331098,0.11190727081138042,4047,0,0.5952155282972149,0.1405690200210748,8151,0,0.5939227693506891,0.16206533192834557,8159,0,0.6352220350632523,0.19114857744994732
dn,K562:GARS,1132,566,566,0,79,0.5,0.0,1053,0,0.5569928454594264,0.09540636042402828,631,0,0.528716490404425,0.035335689045936355,1023,0,0.5580026595412603,0.08833922261484102,960,0,0.5973073705502628,0.1537102473498233
dn,K562:GEMIN5,5280,2640,2640,0,255,0.5,0.0,5025,0,0.541608628902663,0.0609848484848485,2520,0,0.5531328914141415,0.06477272727272729,4858,0,0.5361459050734619,0.05037878787878787,4502,0,0.6231041236225896,0.22803030303030303
dn,K562:GPKOW,2164,1082,1082,0,125,0.5,0.0,2039,0,0.5636174708983501,0.10166358595194085,1047,0,0.60629704353887,0.13955637707948243,1863,0,0.6449743919147468,0.2208872458410351,1761,0,0.6672345488774467,0.2828096118299445
dn,K562:GRWD1,8750,4375,4375,0,599,0.5,0.0,8151,0,0.5660866873469388,0.13005714285714282,2692,0,0.6902906253061225,0.2923428571428572,7018,0,0.6466071510204082,0.28617142857142863,6903,0,0.6934891363265305,0.28068571428571426
dn,K562:GTF2F1,9918,4959,4959,0,542,0.5,0.0,9376,0,0.5436540308082233,0.07844323452308932,7948,0,0.5238758993335999,0.046581972171808865,9298,0,0.5447280322154471,0.07844323452308932,9273,0,0.5543466711364708,0.10002016535591851
dn,K562:HNRNPC,1032,516,516,0,22,0.5,0.0,1010,0,0.5161611381527552,0.02713178294573647,767,0,0.520705636680488,0.03682170542635662,1001,0,0.5183920737936422,0.029069767441860496,997,0,0.5226323538248904,0.03875968992248062
dn,K562:HNRNPK,9642,4821,4821,0,499,0.5,0.0,9143,0,0.5350106946287548,0.05953121758971164,6823,0,0.5316072930083894,0.06077577266127363,8982,0,0.532963735844025,0.05932379174445132,9058,0,0.5421612069267066,0.07073221323376896
dn,K562:HNRNPL,11680,5840,5840,0,360,0.5,0.0,11320,0,0.5248043136610996,0.048116438356164394,10540,0,0.513823287084819,0.027054794520547907,11300,0,0.5250421045224245,0.0481164383561644,11328,0,0.5249355091246013,0.04931506849315069
dn,K562:HNRNPM,12882,6441,6441,0,561,0.5,0.0,12321,0,0.5341412181958745,0.06458624437199191,11331,0,0.5191833214294556,0.03788231641049525,12242,0,0.5344497524386318,0.06458624437199192,12282,0,0.5368730960815885,0.07064120478186618
dn,K562:IGF2BP1,11412,5706,5706,0,371,0.5,0.0,11041,0,0.5342210848211505,0.061864703820539824,4716,0,0.587320779167648,0.14879074658254468,10441,0,0.5444271647446456,0.07746232036452855,10442,0,0.5702391539937606,0.11373992288818789
dn,K562:IGF2BP2,7666,3833,3833,0,297,0.5,0.0,7369,0,0.5377803017705892,0.06913644664753456,2798,0,0.5944095752425028,0.15966605791807986,6593,0,0.5547905378266881,0.1017479780850509,6843,0,0.5991663495415736,0.15131750587007564
dn,K562:ILF3,5826,2913,2913,0,222,0.5,0.0,5604,0,0.5308886769997392,0.06041881222107792,5149,0,0.5118133504070264,0.02334363199450739,5575,0,0.5318504863963748,0.060418812221077936,5582,0,0.5330185282801896,0.06453827669069682
dn,K562:KHDRBS1,2440,1220,1220,0,38,0.5,0.0,2402,0,0.5105059123891428,0.01967213114754103,2179,0,0.5147470438054287,0.027049180327868867,2400,0,0.5105253963988176,0.01967213114754103,2397,0,0.5119762832571889,0.022950819672131115
dn,K562:KHSRP,46384,23192,23192,0,1100,0.5,0.0,45284,0,0.5177755976222488,0.0319937909624008,39220,0,0.5241660883720535,0.04803380476026217,45245,0,0.5179130344678216,0.0319937909624008,44989,0,0.5202143193772971,0.03759917212832012
dn,K562:LARP4,860,430,430,0,21,0.5,0.0,839,0,0.5236938885884262,0.03953488372093027,368,0,0.6402677122769064,0.20930232558139533,787,0,0.5434910762574364,0.07209302325581399,731,0,0.6510086533261221,0.2372093023255814
