dataset,arm,model,n_folds,pooled,fold_averaged,rank_pooled
PCBP2:HepG2,gc,splicebert,5,0.020348803832881623,0.022107856150053153,0.022198719736737593
PCBP2:HepG2,dn,kmer,5,0.031660977209107544,0.031336538806507684,0.03152376209526342
PCBP2:HepG2,dn,cnn,5,0.05743016982961935,0.06248349696881601,0.0626531331966762
PCBP2:HepG2,dn,splicebert,5,0.08385573023430082,0.08624833631441073,0.08649318642685544
PCBP2:HepG2,neg2,kmer,5,0.013597308890857085,0.013655363645837304,0.013714597652915161
PCBP2:HepG2,neg2,cnn,5,0.023063396483825938,0.024079997090787876,0.024172417475986197
PCBP2:HepG2,neg2,splicebert,5,0.03155068377145531,0.03153760075968213,0.031625232115510826
PHF6:K562,gc,kmer,5,0.00810108189489156,0.008327713042208784,0.00877726620216368
PHF6:K562,gc,cnn,5,-0.0004201533559750059,0.0017117683043422094,0.00203402366863914
PHF6:K562,gc,splicebert,5,0.007713753019852221,0.011163002134551857,0.011243478869787382
PHF6:K562,dn,kmer,5,0.021230785156047816,0.022434972179551416,0.022013353346100106
PHF6:K562,dn,cnn,5,-0.0013767403343512008,-0.0021132859837162733,-0.0016106826768800264
PHF6:K562,dn,splicebert,5,0.04392319238134679,0.05904133715395714,0.06292013870917657
PHF6:K562,neg2,kmer,5,0.006890952697734654,0.009862002492975397,0.010080398095304699
PHF6:K562,neg2,cnn,5,-0.0012582717691956846,-0.0009142275813976752,-0.0010044291166276809
PHF6:K562,neg2,splicebert,5,0.041078743741465695,0.04504024944783216,0.04551661356395098
PPIL4:K562,gc,kmer,5,-0.003060300625456036,-0.0018789043508003144,-0.0032011899372696995
PPIL4:K562,gc,cnn,5,0.00031873319721742455,-7.79773713323717e-05,-4.6193216988177355e-06
PPIL4:K562,gc,splicebert,5,0.018315610535748927,0.028406938703642193,0.014016176864589003
PPIL4:K562,dn,kmer,5,0.031461196782728185,0.023348350727870736,0.02918156677358663
PPIL4:K562,dn,cnn,5,0.007119814129561197,0.026652553995588767,0.004211558875474641
PPIL4:K562,dn,splicebert,5,0.11061041123143767,0.13380526798787923,0.1130949776757445
PPIL4:K562,neg2,kmer,5,-0.005748745854158965,-0.0007557933459576116,-0.00588617067469821
PPIL4:K562,neg2,cnn,5,-0.0012818617714176472,-0.0003323190661777442,-0.0004653966611543048
PPIL4:K562,neg2,splicebert,5,0.049500651324359435,0.05413226699862324,0.05000993154165245
PRPF4:HepG2,gc,kmer,5,0.005732051061608123,0.005825818218035383,0.005788096511218144
PRPF4:HepG2,gc,cnn,5,0.012368791293931758,0.014099716095210945,0.01402750893563387
PRPF4:HepG2,gc,splicebert,5,0.04126195350614992,0.042095530314150496,0.042136772544468126
PRPF4:HepG2,dn,kmer,5,0.016162808074185686,0.01656160465890073,0.016591757763691595
PRPF4:HepG2,dn,cnn,5,0.05564851467281284,0.05677181472905746,0.05698469319424759
PRPF4:HepG2,dn,splicebert,5,0.09709105367508597,0.09943761614090876,0.09988514452086039
PRPF4:HepG2,neg2,kmer,5,0.002768325968525942,0.002723479888076019,0.0027181311729089774
PRPF4:HepG2,neg2,cnn,5,0.004365541789828731,0.004806569903377999,0.004854872683473288
PRPF4:HepG2,neg2,splicebert,5,0.008213211669577114,0.00846423943786656,0.008502272133275257
PTBP1:HepG2,gc,kmer,5,0.004039878976500266,0.004089476383552881,0.004099730523145384
PTBP1:HepG2,gc,cnn,5,0.005721561107948636,0.006763282045117824,0.006740579596811402
PTBP1:HepG2,gc,splicebert,5,0.009515549502113974,0.01028187069820472,0.010291876568493952
PTBP1:HepG2,dn,kmer,5,0.04380254867841549,0.04391729614273783,0.043943849288555215
PTBP1:HepG2,dn,cnn,5,0.08681563848388463,0.08940750751766476,0.08959389700084519
PTBP1:HepG2,dn,splicebert,5,0.10222384869057977,0.10681579610048797,0.10680393797169574
PTBP1:HepG2,neg2,kmer,5,0.004050968440919234,0.004047773195389559,0.004090714056926292
PTBP1:HepG2,neg2,cnn,5,0.0031685885081500498,0.0035624873144807665,0.0035618412877860273
PTBP1:HepG2,neg2,splicebert,5,0.008775223743573313,0.009707584010527692,0.00967367120564333
PTBP1:K562,gc,kmer,5,0.0027122791429428084,0.0029026143183691787,0.0027764144689758075
PTBP1:K562,gc,cnn,5,0.006132274366205781,0.0061669817492042475,0.0061679307694879615
PTBP1:K562,gc,splicebert,5,0.011099882891567603,0.01179810671646655,0.011668240349898218
PTBP1:K562,dn,kmer,5,0.038059388923400994,0.03833704125538404,0.03823195780549715
PTBP1:K562,dn,cnn,5,0.08750651715125257,0.09060432197640615,0.0908526721735552
PTBP1:K562,dn,splicebert,5,0.109063980911142,0.11110113079002512,0.1111094504711907
PTBP1:K562,neg2,kmer,5,0.004464689889528528,0.004684695699444697,0.004547486664942424
PTBP1:K562,neg2,cnn,5,0.002239258426011359,0.002669132162576049,0.0027396525686923523
PTBP1:K562,neg2,splicebert,5,0.01109917339349209,0.011375610009833937,0.01116429871683966
PUM1:K562,gc,kmer,5,0.03748626348412554,0.037776393719419564,0.03863797509348932
PUM1:K562,gc,cnn,5,0.038651492835383494,0.03991301567596763,0.04018283955393731
PUM1:K562,gc,splicebert,5,0.14244683365394095,0.14634752349604357,0.14802396937534223
PUM1:K562,dn,kmer,5,0.11120056662709099,0.11165425008718147,0.11142547930888269
PUM1:K562,dn,cnn,5,0.11467744209312325,0.11971461287774605,0.11982368204565508
PUM1:K562,dn,splicebert,5,0.25427150088804407,0.26596842260460724,0.26696760238268724
PUM1:K562,neg2,kmer,5,0.005711174804181374,0.005942448602777439,0.006036810091805456
PUM1:K562,neg2,cnn,5,0.008318960653553087,0.008617148552631581,0.008887203835168389
PUM1:K562,neg2,splicebert,5,0.036712479479712234,0.03869643771114491,0.03908206848771045
QKI:HepG2,gc,kmer,5,0.11511481980218485,0.11490563108832123,0.11501793742398758
QKI:HepG2,gc,cnn,5,0.13699869960091482,0.1394561315273866,0.13948274773941782
QKI:HepG2,gc,splicebert,5,0.14766105389743633,0.14967521051844931,0.14973141478224006
QKI:HepG2,dn,kmer,5,0.24736978219460715,0.2474996471403724,0.24739230221212205
QKI:HepG2,dn,cnn,5,0.282797612427242,0.29046309697575656,0.29036623209796375
QKI:HepG2,dn,splicebert,5,0.30325235145054974,0.3084200930479371,0.3082557783008233
QKI:HepG2,neg2,kmer,5,0.040745490503702575,0.04081357700517729,0.040826259232344286
QKI:HepG2,neg2,cnn,5,0.04113891415393289,0.041834959821680284,0.04192883883567766
QKI:HepG2,neg2,splicebert,5,0.05344559246025149,0.054355471940477074,0.05436691731319088
QKI:K562,gc,kmer,5,0.09027654155991138,0.09062176595914961,0.09086923049150819
QKI:K562,gc,cnn,5,0.0873606789710838,0.0959214499527985,0.09596719007638377
QKI:K562,gc,splicebert,5,0.09123653067446957,0.09360086980645503,0.09380137115662612
QKI:K562,dn,kmer,5,0.23766492247774873,0.23926712076998088,0.2382341334146959
QKI:K562,dn,cnn,5,0.25823811528258844,0.26175077557635584,0.26128806330752574
QKI:K562,dn,splicebert,5,0.2571251539895585,0.2605856866466647,0.26003465143316995
QKI:K562,neg2,kmer,5,0.03589921032547594,0.03572843668175847,0.03634080531817285
QKI:K562,neg2,cnn,5,0.03289131399762202,0.03310905668001078,0.03382198170552908
QKI:K562,neg2,splicebert,5,0.02913859133284258,0.02908349225277085,0.029825505282966125
RBFOX2:K562,gc,kmer,5,0.0358898345857922,0.036224470375850346,0.035801148039718456
RBFOX2:K562,gc,cnn,5,0.035081069306826196,0.0436422661106536,0.04290509279092469
RBFOX2:K562,gc,splicebert,5,0.06713913432044927,0.07239875547392047,0.07116759606981438
RBFOX2:K562,dn,kmer,5,0.08431830421482511,0.08426938297865165,0.08382457718869707
RBFOX2:K562,dn,cnn,5,0.10608816136426946,0.11108572578156853,0.11049843414885507
RBFOX2:K562,dn,splicebert,5,0.1546153746143717,0.16135855713290367,0.16054970859688256
RBFOX2:K562,neg2,kmer,5,0.05367558568545605,0.05412249652875558,0.05382420670646593
RBFOX2:K562,neg2,cnn,5,0.021225701616443216,0.037982785262029736,0.03779826360557892
RBFOX2:K562,neg2,splicebert,5,0.06835257058345112,0.07625569295502659,0.07567862302459272
RBM15:HepG2,gc,kmer,5,0.030791606644806846,0.031246896813503854,0.031192225922355377
RBM15:HepG2,gc,cnn,5,0.05567576127756724,0.05807733296413089,0.05731637124172695
RBM15:HepG2,gc,splicebert,5,0.09843659784957626,0.10414285035613942,0.10343222603002455
RBM15:HepG2,dn,kmer,5,0.042140888888888894,0.04161753472691523,0.041657555555555614
RBM15:HepG2,dn,cnn,5,0.057124000000000064,0.06345695656167945,0.06329799999999997
RBM15:HepG2,dn,splicebert,5,0.12882844444444452,0.13648283271334943,0.13664044444444445
RBM15:HepG2,neg2,kmer,5,0.0028222798152934825,0.0027827906130436287,0.0029411645953049126
RBM15:HepG2,neg2,cnn,5,-0.003880578668301937,-0.001145078111596831,-0.0013833253553421354
RBM15:HepG2,neg2,splicebert,5,0.03168391542761073,0.03904637956467287,0.03888743585268861
RPS3:HepG2,gc,kmer,5,0.07458635150877868,0.0747051842440615,0.07482436753512833
RPS3:HepG2,gc,cnn,5,0.06701938613879344,0.0687922028676149,0.06923346828957011
RPS3:HepG2,gc,splicebert,5,0.21970440918260192,0.22639575556670155,0.2259716941557406
RPS3:HepG2,dn,kmer,5,0.12232275649327573,0.12184471218848354,0.12292480946156692
RPS3:HepG2,dn,cnn,5,0.09887306904790194,0.10938876824922716,0.11070410412481657
RPS3:HepG2,dn,splicebert,5,0.27772876638351884,0.28971908734421603,0.2904638570799005
RPS3:HepG2,neg2,kmer,5,0.013354737423636243,0.014178303541490633,0.013897642885583483
RPS3:HepG2,neg2,cnn,5,0.017082996627416303,0.01988142189068114,0.01963389183893227
RPS3:HepG2,neg2,splicebert,5,0.06410213753757654,0.06884060130918875,0.06893444301694063
RPS3:K562,gc,kmer,5,0.05237109199112422,0.051823660280575855,0.052581171495258205
RPS3:K562,gc,cnn,5,0.027105067014292716,0.04269162771400257,0.04287029541739806
RPS3:K562,gc,splicebert,5,0.1859700746290066,0.1874135507077143,0.18737211922466224
RPS3:K562,dn,kmer,5,0.12645955199645098,0.1251173458674371,0.12656832523340034
RPS3:K562,dn,cnn,5,0.055793916661216136,0.07589776546051563,0.07724019547901462
RPS3:K562,dn,splicebert,5,0.2956554334009195,0.30150189582516146,0.30141001751746765
RPS3:K562,neg2,kmer,5,0.015856280673345102,0.015327666361962677,0.015408235793663017
RPS3:K562,neg2,cnn,5,0.007787196411507047,0.006890890397697724,0.006739204381342567
RPS3:K562,neg2,splicebert,5,0.06711265054584137,0.06581349281386076,0.06608185331817817
SAFB2:K562,gc,kmer,5,0.007262189303455346,0.007504372768834711,0.007266719343542283
SAFB2:K562,gc,cnn,5,0.022224305327270044,0.024873251159284494,0.024751925017349685
SAFB2:K562,gc,splicebert,5,0.05839706778709186,0.06396439806778283,0.06259038678409679
SAFB2:K562,dn,kmer,5,0.04066256723007533,0.041609938426955574,0.04109284969911986
SAFB2:K562,dn,cnn,5,0.10760671490338969,0.11281267260318743,0.11158976156722544
SAFB2:K562,dn,splicebert,5,0.19199187360745862,0.2016157447329685,0.20032119054304554
SAFB2:K562,neg2,kmer,5,0.010067603892724097,0.010531897312445148,0.009934235232212152
SAFB2:K562,neg2,cnn,5,0.0029796249497772154,0.0051281187279457185,0.005007014071517379
SAFB2:K562,neg2,splicebert,5,0.04286445206917966,0.045634963272902465,0.04511374181596528
SLTM:K562,gc,kmer,5,0.018278814631193407,0.01875330775718904,0.018313026148872646
SLTM:K562,gc,cnn,5,0.048302357165739385,0.05012065462236781,0.05194420062322869
SLTM:K562,gc,splicebert,5,0.0804750406232414,0.09598239662064197,0.09652439163779669
SLTM:K562,dn,kmer,5,0.03400204541182772,0.03402341965964022,0.034884443595650794
SLTM:K562,dn,cnn,5,0.08922469104925035,0.09885650350566826,0.09882527390779916
SLTM:K562,dn,splicebert,5,0.16197409804519913,0.16717281686007157,0.16617109644147732
SLTM:K562,neg2,kmer,5,0.01193739276607253,0.012551036315270681,0.012352315062869268
SLTM:K562,neg2,cnn,5,0.011842743510067422,0.013715984911230916,0.013686759970426232
SLTM:K562,neg2,splicebert,5,0.04743094205524012,0.04927760775963992,0.049456350017802575
SMNDC1:K562,gc,kmer,5,0.024328082948865792,0.025139014564280537,0.024344603037293355
SMNDC1:K562,gc,cnn,5,0.03184672561835189,0.035471623210598824,0.03619451252723316
SMNDC1:K562,gc,splicebert,5,0.10405536465675591,0.11970045529502497,0.1178005788371993
SMNDC1:K562,dn,kmer,5,0.07849528284420015,0.07795599149099156,0.07745187184477209
SMNDC1:K562,dn,cnn,5,0.08332591370464393,0.08850252345001189,0.09129648753954966
SMNDC1:K562,dn,splicebert,5,0.15974852807458573,0.19535810892415226,0.19246135552913202
SMNDC1:K562,neg2,kmer,5,0.02541156713229964,0.026940994804432083,0.024608173539023448
SMNDC1:K562,neg2,cnn,5,0.00541358291682692,0.019121816560029113,0.016943102813020694
SMNDC1:K562,neg2,splicebert,5,0.09896517498611646,0.10756222412074187,0.10535711425092908
SND1:K562,gc,kmer,5,0.08157279458752753,0.08114473003739438,0.08109169896053814
SND1:K562,gc,cnn,5,0.05917880740345538,0.06298065766325056,0.06284802631193254
SND1:K562,gc,splicebert,5,0.24569276949504304,0.2527091448565395,0.25166671552275033
SND1:K562,dn,kmer,5,0.14173934882657402,0.14174879898504603,0.14189347725447454
SND1:K562,dn,cnn,5,0.09656428610921863,0.10928373235600555,0.10878766906977766
SND1:K562,dn,splicebert,5,0.3203255539134974,0.3340401420252106,0.33465118068877087
SND1:K562,neg2,kmer,5,0.02930110395206631,0.0289134444049447,0.029491408169127986
SND1:K562,neg2,cnn,5,0.026496315274170512,0.03166480156465194,0.031408022559785254
SND1:K562,neg2,splicebert,5,0.1335525212670532,0.13529155667357776,0.1359181621513874
SRSF1:HepG2,gc,kmer,5,0.03910102465452636,0.039062842858939864,0.03892033773735515
SRSF1:HepG2,gc,cnn,5,0.0338642355455947,0.035760229914600525,0.03571071805356674
SRSF1:HepG2,gc,splicebert,5,0.094505833807493,0.09561503009610672,0.09660925499057604
SRSF1:HepG2,dn,kmer,5,0.11796185468567477,0.11853807091397162,0.1187755266187629
SRSF1:HepG2,dn,cnn,5,0.1024017039100833,0.10601173765994691,0.10614428305058998
SRSF1:HepG2,dn,splicebert,5,0.23487778242287805,0.23749788866858243,0.238551464438016
SRSF1:HepG2,neg2,kmer,5,0.024326346250621023,0.024328810048370574,0.024370343671526906
SRSF1:HepG2,neg2,cnn,5,0.00874687516538164,0.016174896914407967,0.015865532608351884
SRSF1:HepG2,neg2,splicebert,5,0.045821513267022884,0.045714155925115164,0.046291862919693894
SRSF1:K562,gc,kmer,5,0.06838867962929074,0.06753392801994954,0.06857342107277364
SRSF1:K562,gc,cnn,5,0.05511305485405449,0.05597693322169055,0.05637069195732758
SRSF1:K562,gc,splicebert,5,0.1376779905658433,0.13895416424648036,0.14082580632697195
SRSF1:K562,dn,kmer,5,0.17883016076626002,0.1788538231333069,0.17880812532952683
SRSF1:K562,dn,cnn,5,0.15402957811984275,0.17127181353118914,0.17170159651762407
SRSF1:K562,dn,splicebert,5,0.29793410748042126,0.302516894357446,0.30284318752705863
SRSF1:K562,neg2,kmer,5,0.022390676366330298,0.022959241623814974,0.022636495182467575
SRSF1:K562,neg2,cnn,5,0.02499617469832449,0.02540448934063817,0.02545192392382234
SRSF1:K562,neg2,splicebert,5,0.04399294816285226,0.0448832654482104,0.04512346651688792
STAU2:HepG2,gc,kmer,5,0.006509498366630728,0.007507605791524286,0.00750954914494939
STAU2:HepG2,gc,cnn,5,-0.004833813846683355,-0.0022453348281747275,-0.0017222313121681987
STAU2:HepG2,gc,splicebert,5,0.030275162067467387,0.037596431229369676,0.0380315502620725
STAU2:HepG2,dn,kmer,5,0.012690792986827959,0.012375874512330798,0.010823886391954418
STAU2:HepG2,dn,cnn,5,-0.008689980865076552,-0.006570196684605301,-0.0006814035243859484
STAU2:HepG2,dn,splicebert,5,0.09659798860804547,0.10232414179308409,0.10145125044499825
STAU2:HepG2,neg2,kmer,5,0.005908621594326369,0.007030105750769733,0.006912903899210732
STAU2:HepG2,neg2,cnn,5,0.006656191287568891,0.015118259311244298,0.01539147262766516
STAU2:HepG2,neg2,splicebert,5,0.03830800999768691,0.045988954986680285,0.04681760992095507
SUB1:HepG2,gc,kmer,5,0.006844590235884573,0.0070900169514902965,0.007167871176595231
SUB1:HepG2,gc,cnn,5,0.011512096892968171,0.012917792919575132,0.012517102960929338
SUB1:HepG2,gc,splicebert,5,0.04798926987109986,0.053292418574849384,0.05287143801842786
SUB1:HepG2,dn,kmer,5,0.03487715829566851,0.03488658525949704,0.03502177373038551
SUB1:HepG2,dn,cnn,5,0.041894594666947116,0.066230692542669,0.06491945095075913
SUB1:HepG2,dn,splicebert,5,0.13937367717584814,0.14684066662877243,0.1438648971698704
SUB1:HepG2,neg2,kmer,5,0.007602901280752028,0.007566830949885817,0.007558440946366374
SUB1:HepG2,neg2,cnn,5,0.007807345178621805,0.011128544197130186,0.010905484877226868
SUB1:HepG2,neg2,splicebert,5,0.03868371267909321,0.043487475109294293,0.04335766286289933
TAF15:HepG2,gc,kmer,5,0.002454969618055469,0.002623887293120708,0.0028347439236110494
TAF15:HepG2,gc,cnn,5,0.0023006863064236605,0.004306999585598792,0.004391140407986049
TAF15:HepG2,gc,splicebert,5,0.01012335883246529,0.012058232585091888,0.01191880967881942
TAF15:HepG2,dn,kmer,5,0.03025309244791663,0.031806995364620526,0.03083970811631942
TAF15:HepG2,dn,cnn,5,0.0688391791449654,0.08617498026104486,0.08504401312934018
TAF15:HepG2,dn,splicebert,5,0.0766669379340279,0.0904640919829686,0.0907745361328125
TAF15:HepG2,neg2,kmer,5,0.0007086859809026791,0.0011039406309971244,0.001266479492187611
TAF15:HepG2,neg2,cnn,5,0.0007561577690972099,0.0017021360560134148,0.0019395616319444198
TAF15:HepG2,neg2,splicebert,5,0.01276991102430558,0.01504780810538231,0.014750162760416519
TIA1:HepG2,gc,kmer,5,0.0036792831837121343,0.004801295182835697,0.004409352785353593
TIA1:HepG2,gc,cnn,5,0.029902914959686333,0.036687170468147665,0.03615391640109322
TIA1:HepG2,gc,splicebert,5,0.04176232278877556,0.04813081704970194,0.04701949294199159
TIA1:HepG2,dn,kmer,5,0.04503082683351156,0.04525307358806878,0.04441415635899826
TIA1:HepG2,dn,cnn,5,0.15734848086983477,0.181457938512237,0.1787934600482164
TIA1:HepG2,dn,splicebert,5,0.18380794268895084,0.19699097432407547,0.19485030813453097
TIA1:HepG2,neg2,kmer,5,0.00506248492611161,0.005046987568838613,0.004739013079702925
TIA1:HepG2,neg2,cnn,5,0.0068454269544037105,0.007335694028153217,0.007011846027401125
TIA1:HepG2,neg2,splicebert,5,0.035823754340694514,0.03614832041151641,0.03565148133045615
TIA1:K562,gc,kmer,5,0.008742296928571314,0.008770666986876851,0.008688650754909655
TIA1:K562,gc,cnn,5,0.039120089812635817,0.04309299143442604,0.042998349350765075
TIA1:K562,gc,splicebert,5,0.06530142252652826,0.0705230820364698,0.0705870117848938
TIA1:K562,dn,kmer,5,0.04633676425118993,0.046756446851986724,0.04653142072441041
TIA1:K562,dn,cnn,5,0.16054882781523983,0.16417594817545328,0.16400184930872974
TIA1:K562,dn,splicebert,5,0.2044918404207562,0.21513977416337277,0.21488771540247031
TIA1:K562,neg2,kmer,5,0.011781835011487107,0.012012028974289147,0.011962449678403764
TIA1:K562,neg2,cnn,5,0.022850740609838827,0.033053049115016206,0.033045954741746764
TIA1:K562,neg2,splicebert,5,0.0836245613712081,0.08821981638169778,0.08843065854119292
TRA2A:HepG2,gc,kmer,5,0.005173676748582379,0.004807201015844753,0.005040760869565397
TRA2A:HepG2,gc,cnn,5,0.00865311909262767,0.009828648973006148,0.0100679347826087
TRA2A:HepG2,gc,splicebert,5,0.028212429111531323,0.028696450395749105,0.02897448015122872
TRA2A:HepG2,dn,kmer,5,0.11693374878130158,0.11773779197436914,0.11875044945952862
TRA2A:HepG2,dn,cnn,5,0.12879358578517186,0.1372857634317506,0.13852902653844845
TRA2A:HepG2,dn,splicebert,5,0.17010849510929082,0.18055848409857403,0.18123740776501007
TRA2A:HepG2,neg2,kmer,5,0.001955340264650385,0.002200422728178686,0.0022961956521740934
TRA2A:HepG2,neg2,cnn,5,0.004378544423440434,0.005439778157064978,0.005505671077504659
TRA2A:HepG2,neg2,splicebert,5,0.0055257561436672376,0.006616005765745081,0.006693643667296856
U2AF1:K562,gc,kmer,5,0.020374844168027817,0.019705952359423427,0.019658497087936433
U2AF1:K562,gc,cnn,5,0.09376069637940165,0.09921521130478198,0.0999760996953869
U2AF1:K562,gc,splicebert,5,0.11761598102805737,0.11841594605194725,0.11998482562377466
U2AF1:K562,dn,kmer,5,0.11901183158173056,0.11835528615239896,0.11798565668583516
U2AF1:K562,dn,cnn,5,0.29495670566461774,0.2993139253728825,0.2976260823583846
U2AF1:K562,dn,splicebert,5,0.3209617291294864,0.32245811685328113,0.32178134708176354
U2AF1:K562,neg2,kmer,5,0.007893059046993556,0.006520336312012587,0.007510058320715607
U2AF1:K562,neg2,cnn,5,0.04142167751007819,0.04668094677138086,0.04842824049400152
U2AF1:K562,neg2,splicebert,5,0.06178063227891717,0.0640828371657679,0.06546796597814808
U2AF2:HepG2,gc,kmer,5,0.05279136765199044,0.0528444376612784,0.05290253787586696
U2AF2:HepG2,gc,cnn,5,0.129316282986633,0.13054220865757898,0.13038710065129566
U2AF2:HepG2,gc,splicebert,5,0.1534426021333133,0.1550388001317332,0.15493945802657283
U2AF2:HepG2,dn,kmer,5,0.15207294671664562,0.1521236547726621,0.15212448217019126
U2AF2:HepG2,dn,cnn,5,0.30419656014009755,0.30577421375125663,0.3055965302307626
U2AF2:HepG2,dn,splicebert,5,0.34224524006240165,0.3437687751122126,0.34374662214678675
U2AF2:HepG2,neg2,kmer,5,0.010945071303876786,0.011106034910218821,0.01109686402125254
U2AF2:HepG2,neg2,cnn,5,0.04732959914483481,0.05021847394943402,0.05016005218758646
U2AF2:HepG2,neg2,splicebert,5,0.07042104934959426,0.0722034225143732,0.07218287746873053
UCHL5:HepG2,gc,kmer,5,0.04999978904483704,0.04906409897322637,0.049998784496442905
UCHL5:HepG2,gc,cnn,5,0.023967319228000328,0.026876365487539,0.027169216779735272
UCHL5:HepG2,gc,splicebert,5,0.1712174383172127,0.17729210580980384,0.17860790085348444
UCHL5:HepG2,dn,kmer,5,0.12013342989144826,0.12097848049131457,0.12137443297009054
UCHL5:HepG2,dn,cnn,5,0.07023379511295869,0.08392096131396179,0.08392072741872758
UCHL5:HepG2,dn,splicebert,5,0.26463127187373203,0.2764711666499388,0.2762522388894828
UCHL5:HepG2,neg2,kmer,5,0.010573474578195352,0.010968458247566893,0.011284694841302234
UCHL5:HepG2,neg2,cnn,5,0.01066910758532491,0.012632196267466079,0.013299818920106343
UCHL5:HepG2,neg2,splicebert,5,0.04251108167561113,0.04523689279941847,0.045958490854892564
XPO5:HepG2,gc,kmer,5,0.044444810422912706,0.04532565032471396,0.0448025062205506
XPO5:HepG2,gc,cnn,5,0.06867383705165053,0.07474589520215098,0.07469447178448085
XPO5:HepG2,gc,splicebert,5,0.12482846565116312,0.13213377331516354,0.13144516373659987
XPO5:HepG2,dn,kmer,5,0.039871941773777286,0.039864379394784065,0.03953312878729187
XPO5:HepG2,dn,cnn,5,0.06739271883365994,0.07195778644571907,0.07130453057977704
XPO5:HepG2,dn,splicebert,5,0.12770246203634583,0.13805712652695307,0.13769342420989583
XPO5:HepG2,neg2,kmer,5,0.03771037321184001,0.037770960897917275,0.03753260880190734
XPO5:HepG2,neg2,cnn,5,0.042369375422590894,0.04760724331339252,0.04731328705535609
XPO5:HepG2,neg2,splicebert,5,0.10357677017163769,0.10806828526944964,0.10785334896061394
YBX3:HepG2,gc,kmer,5,-0.007394229178854461,0.009423384100934195,-0.009279155076925005
YBX3:HepG2,gc,cnn,5,0.007898348433305502,0.014916243135371432,0.011561975100829791
YBX3:HepG2,gc,splicebert,5,0.0831054994369469,0.106569819499937,0.09043107237448111
YBX3:HepG2,dn,kmer,5,0.032923685848887385,0.04886403290915582,0.033886570079265876
YBX3:HepG2,dn,cnn,5,0.02466326631435256,0.02390296713175446,0.024186740544548835
YBX3:HepG2,dn,splicebert,5,0.13826849673027053,0.16288922321920277,0.143709572052519
YBX3:HepG2,neg2,kmer,5,-0.009873775740389168,-0.0036905813631917363,-0.009794436972009879
YBX3:HepG2,neg2,cnn,5,-0.003581167160903509,-0.0018199176553212793,-0.0029908675196201884
YBX3:HepG2,neg2,splicebert,5,0.004278052015984857,0.012518112633512546,0.0072386723803383735
YBX3:K562,gc,kmer,5,0.0998563962929837,0.10007113265225076,0.10003789670740226
YBX3:K562,gc,cnn,5,0.10635380424067364,0.11140165461507648,0.11138690549051078
YBX3:K562,gc,splicebert,5,0.2368663070063438,0.2397385927605426,0.23985939482869545
YBX3:K562,dn,kmer,5,0.1528321750783025,0.15315010413399854,0.1530136476500148
YBX3:K562,dn,cnn,5,0.15747960534919148,0.16122181600302504,0.16114678674396754
YBX3:K562,dn,splicebert,5,0.3039264300913376,0.3066312072982767,0.30669020847909967
YBX3:K562,neg2,kmer,5,0.0216650810090806,0.021808836303028434,0.021761429147052147
YBX3:K562,neg2,cnn,5,0.029465484295830513,0.031224112392927706,0.031167592453662518
YBX3:K562,neg2,splicebert,5,0.06211523680928521,0.06347555315080448,0.06338224390377067
YWHAG:K562,gc,kmer,5,0.013440153821502876,0.015285239900761315,0.014092292901778825
YWHAG:K562,gc,cnn,5,-0.012754366287453966,0.00021594621219853672,-0.009452812049351
YWHAG:K562,gc,splicebert,5,0.03614004165999052,0.05012919801899403,0.045011216151257805
YWHAG:K562,dn,kmer,5,0.015141236550021753,0.017746012971179125,0.017389966143428692
YWHAG:K562,dn,cnn,5,0.027534374784078053,0.053414691803072366,0.044026105363659696
YWHAG:K562,dn,splicebert,5,0.1222762419834047,0.12862370915593713,0.13104032009849176
YWHAG:K562,neg2,kmer,5,0.005334081076750485,0.006282946834581438,0.0060206697644608065
YWHAG:K562,neg2,cnn,5,0.0008876782566895614,-0.0006048956635863912,-0.0006801794584200271
YWHAG:K562,neg2,splicebert,5,0.035609677936228046,0.04207721272157561,0.03838807883352047
ZNF622:K562,gc,kmer,5,0.0662078429519175,0.06663707124174875,0.06623134848471712
ZNF622:K562,gc,cnn,5,0.07671168010794316,0.08150997899904047,0.08067288133222716
ZNF622:K562,gc,splicebert,5,0.1758726328052448,0.1774503443438176,0.17764309426664127
ZNF622:K562,dn,kmer,5,0.16087606282904288,0.1613022786463672,0.16079540311339147
ZNF622:K562,dn,cnn,5,0.1979273298158435,0.20214174623958328,0.20102897224598415
ZNF622:K562,dn,splicebert,5,0.3191918340547484,0.32305280120264834,0.3228471827726037
ZNF622:K562,neg2,kmer,5,0.017546903671362468,0.01801608616591017,0.017656206296108867
ZNF622:K562,neg2,cnn,5,0.014281043024615747,0.019105733631762288,0.018791324209847415
ZNF622:K562,neg2,splicebert,5,0.054544929246784,0.05849434599563785,0.05791223353233199
ZNF800:HepG2,gc,kmer,5,0.05154118933246221,0.05205638275632596,0.05210661226974733
ZNF800:HepG2,gc,cnn,5,0.04319963489965761,0.05279171850561981,0.053530842347927377
ZNF800:HepG2,gc,splicebert,5,0.18193161653884138,0.18894825203335924,0.19108151463742395
ZNF800:HepG2,dn,kmer,5,0.11981263794850794,0.11921105789861804,0.12029214151692269
ZNF800:HepG2,dn,cnn,5,0.07033433412374002,0.09125051978992378,0.09096387747507939
ZNF800:HepG2,dn,splicebert,5,0.2835390676661905,0.29455342995470224,0.29421894093544765
